case_id,node_id,region_type,pl_name,discoverymethod,pl_bmasse,pl_orbper,pl_orbsmax,r3_log_mass,r3_log_period,r3_log_semimajor,r3_z_mass,r3_z_period,r3_z_semimajor,imputation_status_pl_bmasse,imputation_status_pl_orbper,imputation_status_pl_orbsmax,rv_proxy,is_anchor,belongs_to_target_node,r3_valid
case_1,cube17_cluster2,N2,Kepler-794 b,Transit,5.1000000000000005,11.13125132,0.10036,0.7075701760979364,1.0465439883081549,-0.998439347357427,-0.6263850324193035,-0.2547370468774872,-0.21141421873056843,observed,observed,observed,0.3587221799952181,False,False,True
case_1,cube17_cluster2,N2,Kepler-795 b,Transit,3.460000000000001,29.6193421,0.1802999999999999,0.5390760987927767,1.471575407814061,-0.7440042732775982,-0.7919029125082409,0.22757283147550578,0.2133189289473106,observed,observed,observed,0.04855096285475641,False,False,True
case_1,cube17_cluster2,N2,Kepler-796 b,Transit,2.24,6.400876179999999,0.0731699999999999,0.35024801833416286,0.8062394261861267,-1.1356669449666075,-0.9773956258347051,-0.5274257442436219,-0.44049077074137216,observed,observed,observed,0.08150154293878731,False,False,True
case_1,cube17_cluster2,N2,Kepler-797 b,Transit,5.3500000000000005,27.072377110000005,0.181,0.7283537820212285,1.4325263909914423,-0.7423214251308154,-0.6059685379760187,0.18326145662370025,0.21612813830271055,observed,observed,observed,0.25084498502408104,False,False,True
case_1,cube17_cluster2,N2,Kepler-798 b,Transit,6.3,13.719333689999996,0.1174,0.7993405494535817,1.137333019404028,-0.9303319030884043,-0.5362356461872476,-0.15171302433689424,-0.09772120966216552,observed,observed,observed,0.42022954298557236,False,False,True
case_1,cube17_cluster2,N2,Kepler-799 b,Transit,37.900000000000006,133.46052350000002,0.5167,1.5786392099680724,2.125352824041767,-0.2867615384543382,0.22929786280901857,0.9694551762143453,0.9766026339029921,observed,observed,observed,0.8701882686208167,False,False,True
case_1,cube17_cluster2,N2,Kepler-799 c,Transit,8.15,15.194199559999996,0.1213999999999999,0.9111576087399766,1.1816778261118135,-0.9157813132607616,-0.4263936689090565,-0.10139218369484905,-0.07343164250867867,observed,observed,observed,0.5172650000360388,False,False,True
case_1,cube17_cluster2,N2,Kepler-80 b,Transit,6.93,7.052459999999999,0.0648,0.8407332346118067,0.8483406316117299,-1.1884249941294067,-0.4955741012347211,-0.4796508590576224,-0.528560752316434,observed,observed,observed,0.5579530240745634,False,False,True
case_1,cube17_cluster2,N2,Kepler-80 c,Transit,6.739999999999999,9.52355,0.0791999999999999,0.8286598965353198,0.9787988662441818,-1.101274818410507,-0.507434181754928,-0.3316116968025841,-0.38307936148367905,observed,observed,observed,0.5023936077872593,False,False,True
case_1,cube17_cluster2,N2,Kepler-80 g,Transit,0.065,14.645580000000002,0.1100956765760314,-1.1870866433571443,1.1657065754584983,-0.9582297353065331,-2.4875755577354743,-0.1195157661083571,-0.14429157396531006,observed,observed,physically_derived,-1.5756555018433103,False,False,True
case_1,cube17_cluster2,N2,Kepler-800 b,Transit,8.5,14.13176026,0.1106,0.9294189257142927,1.1501962611826886,-0.9562448730313206,-0.4084549109327346,-0.1371162950299102,-0.14097820687192889,observed,observed,observed,0.5460201719867299,False,False,True
case_1,cube17_cluster2,N2,Kepler-801 b,Transit,4.659999999999999,11.419282529999998,0.0795,0.6683859166900001,1.0576388181786225,-1.0996328713435297,-0.6648771601770666,-0.24214704576323307,-0.3803384290528817,observed,observed,observed,0.31583964396379266,False,False,True
case_1,cube17_cluster2,N2,Kepler-802 b,Transit,12.300000000000004,40.05874730000001,0.2265,1.089905111439398,1.6026973640987483,-0.6449317936511493,-0.25080347493198984,0.3763651604251899,0.37870244091858796,observed,observed,observed,0.5556726567398154,False,False,True
case_1,cube17_cluster2,N2,Kepler-803 b,Transit,13.8,50.28638192000001,0.26721,1.1398790864012365,1.7014503894744708,-0.5731472929646305,-0.20171221589431781,0.48842642806352954,0.49853362787791416,observed,observed,observed,0.5727289565764129,False,False,True
case_1,cube17_cluster2,N2,Kepler-804 b,Transit,4.42,14.37457351,0.11287,0.6454222693490919,1.1575949681441857,-0.947421474955342,-0.6874351888494531,-0.12872051699844744,-0.12624914622029285,observed,observed,observed,0.2595572799676966,False,False,True
case_1,cube17_cluster2,N2,Kepler-804 c,Transit,1.55,9.651850169999998,0.0865399999999999,0.1903316981702915,0.9846105715410085,-1.062783109137295,-1.1344872621015973,-0.32501678935316675,-0.31882444341376015,observed,observed,observed,-0.1378718256767113,False,False,True
case_1,cube17_cluster2,N2,Kepler-805 b,Transit,8.7,30.86389309999999,0.19852,0.9395192526186185,1.4894507060825815,-0.7021957334747142,-0.39853299127747294,0.24785705644747574,0.28311069320982507,observed,observed,observed,0.44303568392442466,False,False,True
case_1,cube17_cluster2,N2,Kepler-806 b,Transit,1.55,8.09219642,0.07684,0.1903316981702915,0.9080664157555693,-1.1144126438103439,-1.1344872621015973,-0.41187625613899737,-0.40501057500011567,observed,observed,observed,-0.11235710708156493,False,False,True
case_1,cube17_cluster2,N2,Kepler-809 b,Transit,9.32,55.63934000000001,0.2901,0.9694159123539814,1.7453819697014235,-0.5374522711973359,-0.3691644115607185,0.5382783546334471,0.558119984069108,observed,observed,observed,0.3876219224535069,False,False,True
case_1,cube17_cluster2,N2,Kepler-81 b,Transit,17.2,5.955,0.0521999999999999,1.235528446907549,0.7748817658187963,-1.2823294969977386,-0.10775235904905546,-0.5630092532811024,-0.6853172656573554,observed,observed,observed,0.9772345249679502,False,False,True
case_1,cube17_cluster2,N2,Kepler-81 c,Transit,4.3,12.039999999999996,0.0834699999999999,0.6334684555795865,1.0806264869218056,-1.0784695864987581,-0.6991778562817516,-0.21606149253982132,-0.34501016851399396,observed,observed,observed,0.27325962660565134,False,False,True
case_1,cube17_cluster2,N2,Kepler-81 d,Transit,1.92,20.837845999999995,0.128,0.28330122870354957,1.3188528240966828,-0.8927900303521317,-1.0431599000195513,0.05426891229674981,-0.03505187118882043,observed,observed,observed,-0.15631637932867803,False,False,True
case_1,cube17_cluster2,N2,Kepler-811 b,Transit,7.749999999999999,23.58447697,0.15911,0.8893017025063102,1.3726262493940344,-0.7983025242607723,-0.4478635230729351,0.11528899933864208,0.12267786015248222,observed,observed,observed,0.43175961937496543,False,False,True
case_1,cube17_cluster2,N2,Kepler-812 b,Transit,12.300000000000004,10.11716531,0.1024,1.089905111439398,1.0050588462314443,-0.989700043360188,-0.25080347493198984,-0.3018128462424725,-0.19682553787088242,observed,observed,observed,0.7548854960289166,False,False,True
case_1,cube17_cluster2,N2,Kepler-813 b,Transit,5.219999999999999,19.129473370000003,0.1439,0.7176705030022621,1.2817030141647148,-0.8419392060633948,-0.6164631127640418,0.012112686928861837,0.04983434483418589,observed,observed,observed,0.2904361649473572,False,False,True
case_1,cube17_cluster2,N2,Kepler-814 b,Transit,5.140000000000001,6.1469851,0.0695,0.7109631189952758,0.7886621604129311,-1.158015195409886,-0.6230520208107511,-0.5473717730023978,-0.4777971161428287,observed,observed,observed,0.4480757321909654,False,False,True
case_1,cube17_cluster2,N2,Kepler-815 b,Transit,15.8,8.575035519999998,0.09473,1.1986570869544226,0.9332359276778457,-1.02351246269481,-0.14397244128010445,-0.38331482826256097,-0.25326923120418654,observed,observed,observed,0.8875784443951408,False,False,True
case_1,cube17_cluster2,N2,Kepler-816 b,Transit,74.49999999999999,10.506825646,0.0895,1.8721562727482928,1.0214715254802964,-1.048176964684088,0.5176303833244202,-0.28318834704388895,-0.294442137902288,observed,observed,observed,1.5316657642548606,False,False,True
case_1,cube17_cluster2,N2,Kepler-818 b,Transit,22.9,10.035385814,0.0886,1.359835482339888,1.001534073751288,-1.0525662781129492,0.0143589775271123,-0.3058126272189059,-0.30176929951916526,observed,observed,observed,1.0259907910894586,False,False,True
case_1,cube17_cluster2,N2,Kepler-819 b,Transit,8.05,33.199564800000005,0.1894,0.9057958803678685,1.521132390746286,-0.7226200253327454,-0.43166069032581983,0.2838082562292059,0.24901604725220242,observed,observed,observed,0.3987517501191066,False,False,True
case_1,cube17_cluster2,N2,Kepler-82 b,Transit,12.150000000000002,26.44,0.1683,1.084576277934331,1.4222614508136027,-0.7739158840241761,-0.2560381825206024,0.17161318352843136,0.16338692711754918,observed,observed,observed,0.6104891276631302,False,False,True
case_1,cube17_cluster2,N2,Kepler-82 c,Transit,13.900000000000004,51.53999999999999,0.2626,1.1430148002540952,1.7121444142148858,-0.5807052782465395,-0.1986318897618408,0.5005616103934603,0.48591694407165126,observed,observed,observed,0.5722999955157999,False,False,True
case_1,cube17_cluster2,N2,Kepler-82 e,Transit,254.02000000000007,5.902205999999999,0.063,2.4048679116895912,0.7710143632632285,-1.2006594505464183,1.0409324636496324,-0.5673978381492195,-0.5489839553788184,observed,observed,observed,2.1478631239351818,False,False,True
case_1,cube17_cluster2,N2,Kepler-82 f,Transit Timing Variations,20.9,75.73199999999999,0.3395,1.320146286111054,1.8792794262224004,-0.46916022138347946,-0.02462916809377402,0.6902202182290399,0.6721211585680026,observed,observed,observed,0.6937198107035872,False,False,True
case_1,cube17_cluster2,N2,Kepler-820 b,Transit,30.800000000000008,127.83380980000004,0.56004,1.4885507165004443,2.1066457322860037,-0.25178095306721926,0.14080064855879834,0.9482270628679268,1.0349963683078027,observed,observed,observed,0.7863354724051098,False,False,True
case_1,cube17_cluster2,N2,Kepler-825 c,Transit,4.039999999999999,8.1818246,0.0759,0.6063813651106049,0.9128501649608598,-1.1197582241045196,-0.7257864935935735,-0.4064478351061311,-0.41393405047896326,observed,observed,observed,0.30209797679031836,False,False,True
case_1,cube17_cluster2,N2,Kepler-827 b,Transit,27.000000000000004,51.929275910000015,0.2742,1.4313637641589874,1.7154122669339005,-0.5619325495465062,0.08462381865656889,0.5042698483614102,0.5172546052809166,observed,observed,observed,0.8595596751810206,False,False,True
case_1,cube17_cluster2,N2,Kepler-829 b,Transit,5.1000000000000005,6.88337562,0.0678,0.7075701760979364,0.8378014692838345,-1.1687703061329366,-0.6263850324193035,-0.49161030927007676,-0.49575082023628303,observed,observed,observed,0.42830301966999157,False,False,True
case_1,cube17_cluster2,N2,Kepler-83 b,Transit,2.94,9.77,0.07295,0.46834733041215726,0.989894563718773,-1.1369747037705296,-0.8613823624147161,-0.31902071116337455,-0.4426738365596446,observed,observed,observed,0.1383824758392329,False,False,True
case_1,cube17_cluster2,N2,Kepler-83 c,Transit,2.03,20.09,0.11796,0.3074960379132129,1.302979936748249,-0.9282652361202396,-1.0193924561212895,0.03625694891052901,-0.0942712844906261,observed,observed,observed,-0.1268306076695368,False,False,True
case_1,cube17_cluster2,N2,Kepler-830 b,Transit,3.53,11.29695137,0.1033,0.5477747053878226,1.0529612592515543,-0.9858996784803794,-0.7833579538582578,-0.24745496600998998,-0.19048151889644205,observed,observed,observed,0.19678761897063785,False,False,True
case_1,cube17_cluster2,N2,Kepler-831 b,Transit,2.15,5.62153941,0.0598399999999999,0.33243845991560533,0.7498552596474799,-1.2230084151435958,-0.9948906048980994,-0.5914084035394995,-0.5862914929305102,observed,observed,observed,0.0824867066997787,False,False,True
case_1,cube17_cluster2,N2,Kepler-832 b,Transit,4.900000000000001,7.139694100000001,0.075,0.6901960800285137,0.8536796048394846,-1.1249387366083,-0.6434522409281471,-0.4735923904131121,-0.42258197526006025,observed,observed,observed,0.4056362117486856,False,False,True
case_1,cube17_cluster2,N2,Kepler-833 b,Transit,4.740000000000001,18.7546998,0.1138999999999999,0.6757783416740851,1.2731101169406527,-0.9434762759209,-0.6576153113830213,0.002361786113917337,-0.11966335292833284,observed,observed,observed,0.2514083026938676,False,False,True
case_1,cube17_cluster2,N2,Kepler-834 b,Transit,4.740000000000001,13.323883009999998,0.0862,0.6757783416740851,1.1246308107247458,-1.0644927341752872,-0.6576153113830213,-0.16612701926000095,-0.32167835192602573,observed,observed,observed,0.30090140476583654,False,False,True
case_1,cube17_cluster2,N2,Kepler-835 b,Transit,8.200000000000001,11.419093750000002,0.107,0.9138138523837167,1.0576316384990088,-0.9706162223147904,-0.4237843438577355,-0.24215519299716023,-0.16496856448917804,observed,observed,observed,0.5612699728840471,False,False,True
case_1,cube17_cluster2,N2,Kepler-836 b,Transit,7.900000000000001,11.361123269999998,0.1013,0.8976270912904415,1.0554212720304674,-0.9943905546397196,-0.4396851898964524,-0.24466343482031064,-0.20465549459826737,observed,observed,observed,0.545820000613619,False,False,True
case_1,cube17_cluster2,N2,Kepler-837 b,Transit,7.08,16.560595039999995,0.1144,0.850033257689769,1.2190759373972764,-0.9415739755429946,-0.48643834922929813,-0.05895419516757347,-0.11648780792826308,observed,observed,observed,0.4436746118906769,False,False,True
case_1,cube17_cluster2,N2,Kepler-838 b,Transit,7.900000000000001,15.749579940000002,0.1266,0.8976270912904415,1.1972689751305174,-0.8975662943186637,-0.4396851898964524,-0.08369992650751894,-0.04302497645342368,observed,observed,observed,0.49853743291360236,False,False,True
case_1,cube17_cluster2,N2,Kepler-839 b,Transit,7.130000000000001,37.81445140000001,0.2315999999999999,0.8530895298518656,1.577657804172005,-0.6352614449446016,-0.48343606156829694,0.34795119724966944,0.3948453318314424,observed,observed,observed,0.3272035951278639,False,False,True
case_1,cube17_cluster2,N2,Kepler-84 b,Transit,39.99999999999999,8.726,0.0827,1.6020599913279623,0.9408152086508014,-1.0824944904474534,0.25230495090799454,-0.3747141415455203,-0.3517290146849197,observed,observed,observed,1.2884549217776953,False,False,True
case_1,cube17_cluster2,N2,Kepler-84 c,Transit,20.2,12.882999999999996,0.1072,1.3053513694466237,1.110017006792112,-0.9698052146432488,-0.039162754564911154,-0.18271022152118144,-0.16361473447037841,observed,observed,observed,0.9353457005159197,False,False,True
case_1,cube17_cluster2,N2,Kepler-84 e,Transit,7.27,27.434389000000003,0.181,0.8615344108590378,1.4382952923293166,-0.7423214251308154,-0.4751403468211313,0.18980779172931453,0.21612813830271055,observed,observed,observed,0.38210264674926564,False,False,True
case_1,cube17_cluster2,N2,Kepler-84 f,Transit,5.48,44.552169000000006,0.2499999999999999,0.7387805584843692,1.648868852296594,-0.6020599913279626,-0.5957259350077574,0.4287588514185922,0.4502691288573656,observed,observed,observed,0.18915760771883794,False,False,True
case_1,cube17_cluster2,N2,Kepler-841 b,Transit,23.800000000000004,124.41983979999996,0.479,1.376576957056512,2.0948896378198576,-0.3196644865854368,0.030804738998238594,0.9348866832356054,0.9216771375729583,observed,observed,observed,0.6782804111165596,False,False,True
case_1,cube17_cluster2,N2,Kepler-846 b,Transit,6.71,19.807921850000003,0.1398999999999999,0.8267225201689921,1.2968389138817893,-0.8541822855081727,-0.5093373372498728,0.02928834410684576,0.02939674719299222,observed,observed,observed,0.39444288220839563,False,False,True
case_1,cube17_cluster2,N2,Kepler-848 b,Transit,3.53,6.91134416,0.07586,0.5477747053878226,0.8395625198055159,-1.1199871616332282,-0.7833579538582578,-0.48961193450551693,-0.4143162201053076,observed,observed,observed,0.2679205321193173,False,False,True
case_1,cube17_cluster2,N2,Kepler-85 b,Transit,1.84,8.3,0.07885,0.2648178230095365,0.919078092376074,-1.1031983023350782,-1.0613168238487256,-0.39938061424628246,-0.3862902685677181,observed,observed,observed,-0.04154154111582148,False,False,True
case_1,cube17_cluster2,N2,Kepler-85 c,Transit,2.15,12.51,0.1036299999999999,0.33243845991560533,1.09725730969342,-0.9845145018455455,-0.9948906048980994,-0.19718945216875405,-0.18816921806948025,observed,observed,observed,-0.03331397664886798,False,False,True
case_1,cube17_cluster2,N2,Kepler-85 d,Transit,8.69679,17.913230000000002,0.13,0.9393589833617348,1.2531739021359967,-0.8860566476931632,-0.3986904296163574,-0.020261090445257052,-0.02381171170370931,observed,observed,observed,0.5216343493164026,False,False,True
case_1,cube17_cluster2,N2,Kepler-85 e,Transit,0.5999999999999999,25.21675100000001,0.1629999999999999,-0.22184874961635648,1.40168913006942,-0.7878123955960424,-1.5393871554562808,0.14826847756034098,0.1401892248235289,observed,observed,observed,-0.6890784596394965,False,False,True
case_1,cube17_cluster2,N2,Kepler-850 b,Transit,3.82,7.193038780000001,0.0743999999999999,0.5820633629117087,0.8569124017292039,-1.1284270644541219,-0.749674954460181,-0.46992393249902886,-0.42840510507597357,observed,observed,observed,0.29642589566864075,False,False,True
case_1,cube17_cluster2,N2,Kepler-851 b,Transit,3.460000000000001,8.50699658,0.0801999999999999,0.5390760987927767,0.9297762582089896,-1.095825631715837,-0.7919029125082409,-0.3872407327582929,-0.3739829339353865,observed,observed,observed,0.22915067938978023,False,False,True
case_1,cube17_cluster2,N2,Kepler-852 b,Transit,6.989999999999999,44.9309804,0.27967,0.8444771757456814,1.6525458950600789,-0.5533541175871034,-0.491896291251321,0.43293142306051174,0.5315747394897502,observed,observed,observed,0.2936285440589884,False,False,True
case_1,cube17_cluster2,N2,Kepler-853 b,Transit,3.5000000000000004,7.168924629999999,0.0789999999999999,0.5440680443502757,0.8554540144846318,-1.102372908709559,-0.7869991422427723,-0.47157885621111306,-0.3849124238114169,observed,observed,observed,0.25891670618873175,False,False,True
case_1,cube17_cluster2,N2,Kepler-855 b,Transit,52.69999999999999,7.886631104,0.0761999999999999,1.7218106152125465,0.8968915272411354,-1.1180450286604,0.3699403581680757,-0.4245571048307727,-0.41107418182209704,observed,observed,observed,1.4228467727988348,False,False,True
case_1,cube17_cluster2,N2,Kepler-856 b,Transit,63.29999999999996,8.027680595,0.0786999999999999,1.8014037100173548,0.9045900844695878,-1.1040252676409361,0.4481275593594274,-0.41582106784634265,-0.38767073695890863,observed,observed,observed,1.4998736818608256,False,False,True
case_1,cube17_cluster2,N2,Kepler-857 b,Transit,37.2,85.35129427,0.3750999999999999,1.5705429398818975,1.93121011115734,-0.42585293584927736,0.22134460128954017,0.7491492319073106,0.7444148066385324,observed,observed,observed,0.9268062361627842,False,False,True
case_1,cube17_cluster2,N2,Kepler-858 b,Transit,21.1,76.13602028,0.33939,1.3242824552976926,1.881590171984433,-0.4693009581550549,-0.020566058182665922,0.6928423667485216,0.6718862240873638,observed,observed,observed,0.6970857313028817,False,False,True
case_1,cube17_cluster2,N2,Kepler-859 b,Transit,9.75,20.38177573,0.13157,0.9890046156985368,1.309242018539153,-0.8808431253096951,-0.34992171351970786,0.043362926888153186,-0.015108682923468437,observed,observed,observed,0.5525906095188192,False,False,True
case_1,cube17_cluster2,N2,Kepler-860 b,Transit,10.599999999999998,5.101379454,0.058,1.0253058652647702,0.7076876286966937,-1.2365720064370627,-0.31426167152368917,-0.639258665945865,-0.6089334452821068,observed,observed,observed,0.789409989032539,False,False,True
case_1,cube17_cluster2,N2,Kepler-863 b,Transit,8.75,15.594618739999996,0.1219999999999999,0.9420080530223133,1.1929747615145663,-0.9136401693252522,-0.39608815183045787,-0.0885728407243993,-0.06985739156607865,observed,observed,observed,0.5443497991841245,False,False,True
case_1,cube17_cluster2,N2,Kepler-864 b,Transit,6.35,5.8337609200000005,0.0686999999999999,0.8027737252919757,0.7659486268336544,-1.1630432629404501,-0.532863112292692,-0.5731462478172776,-0.48619056172699915,observed,observed,observed,0.5474575163474242,False,False,True
case_1,cube17_cluster2,N2,Kepler-865 b,Transit,6.760000000000001,14.16399294,0.1057,0.829946695941636,1.1511857016133393,-0.9759250126925737,-0.5061701117458237,-0.13599351475569085,-0.17383062588410386,observed,observed,observed,0.4462181287371895,False,False,True
case_1,cube17_cluster2,N2,Kepler-865 c,Transit,0.64,6.20920207,0.0609999999999999,-0.1938200260161128,0.7930357935966617,-1.2146701649892337,-1.5118535175616445,-0.5424087364079317,-0.5723722986252604,observed,observed,observed,-0.4581652905483333,False,False,True
case_1,cube17_cluster2,N2,Kepler-867 b,Transit,19.4,150.24212699999995,0.5374999999999998,1.287801729930226,2.1767917233367333,-0.26962153141235723,-0.056402405806885304,1.0278261298026887,1.005214762826214,observed,observed,observed,0.5622044888179816,False,False,True
case_1,cube17_cluster2,N2,Kepler-868 b,Transit,4.86,5.03251791,0.0575,0.6866362692622934,0.7017853291543991,-1.2403321553103694,-0.646949172932917,-0.6459563763823224,-0.6152103309374074,observed,observed,observed,0.45270782621082706,False,False,True
case_1,cube17_cluster2,N2,Kepler-869 b,Transit,12.699999999999998,40.42877550000001,0.2244,1.1038037209559568,1.6066905876941382,-0.6489771474158762,-0.23715036367634404,0.3808965223390167,0.3719494574937322,observed,observed,observed,0.5682401917245774,False,False,True
case_1,cube17_cluster2,N2,Kepler-87 b,Transit,324.1999999999999,114.73635,0.4809999999999999,2.510813010512496,2.0597010299627327,-0.3178549236261683,1.145006199910528,0.8949559571854923,0.9246978742948548,observed,observed,observed,1.8242460005249184,False,False,True
case_1,cube17_cluster2,N2,Kepler-870 b,Transit,8.15,21.3587621,0.1539,0.9111576087399766,1.329576078472708,-0.8127613801685213,-0.4263936689090565,0.06643726333221257,0.09854142611826436,observed,observed,observed,0.46796558258240734,False,False,True
case_1,cube17_cluster2,N2,Kepler-871 b,Transit,13.5,22.045901800000003,0.1572,1.130333768495006,1.3433278685854944,-0.8035474582966109,-0.21108892995977918,0.08204228430723656,0.11392239532334617,observed,observed,observed,0.6825578122998414,False,False,True
case_1,cube17_cluster2,N2,Kepler-873 b,Transit,13.5,20.5533844,0.1541999999999999,1.130333768495006,1.3128833447144854,-0.8119156262850621,-0.21108892995977918,0.04749496867158138,0.09995325862752646,observed,observed,observed,0.692705986923511,False,False,True
case_1,cube17_cluster2,N2,Kepler-874 b,Transit,14.699999999999998,40.06867269999999,0.2234,1.167317334748176,1.6028049563929399,-0.6509168312204098,-0.17475862338605372,0.3764872521669806,0.36871150765219085,observed,observed,observed,0.6330490159505294,False,False,True
case_1,cube17_cluster2,N2,Kepler-875 b,Transit,8.75,27.5073799,0.1771,0.9420080530223133,1.4394492254619111,-0.7517814388099252,-0.39608815183045787,0.19111723221598753,0.20033636351876924,observed,observed,observed,0.4621916445350096,False,False,True
case_1,cube17_cluster2,N2,Kepler-877 b,Transit,5.140000000000001,18.45847097,0.1301,0.7109631189952758,1.266195722865702,-0.8857227034384137,-0.6230520208107511,-0.005484411630830365,-0.02325425241873603,observed,observed,observed,0.2888978780400418,False,False,True
case_1,cube17_cluster2,N2,Kepler-878 b,Transit,4.38,25.942203299999992,0.1649999999999999,0.6414741105040995,1.414006858424867,-0.782516055786094,-0.6913136093419074,0.16224617848326836,0.14903050225662876,observed,observed,observed,0.17013849102914386,False,False,True
case_1,cube17_cluster2,N2,Kepler-879 b,Transit,7.130000000000001,33.38559380000001,0.2011999999999999,0.8530895298518656,1.5235591050496562,-0.6963720236161104,-0.48343606156829694,0.28656200154482653,0.2928323191623517,observed,observed,observed,0.3452364948353136,False,False,True
case_1,cube17_cluster2,N2,Kepler-880 b,Transit,7.559999999999999,7.714689749999999,0.0915,0.8785217955012065,0.8873184653865567,-1.0385789059335517,-0.45845301905746855,-0.4354202600862476,-0.2784199219422611,observed,observed,observed,0.5827489737056876,False,False,True
case_1,cube17_cluster2,N2,Kepler-883 b,Transit,3.82,12.984955730000005,0.10288,0.5820633629117087,1.1134404733146102,-0.9876690444198531,-0.749674954460181,-0.17882539878517972,-0.19343515399405806,observed,observed,observed,0.21091653847350533,False,False,True
case_1,cube17_cluster2,N2,Kepler-884 b,Transit,2.04,5.69919514,0.06116,0.3096301674258988,0.7558135274378235,-1.2135325232597174,-1.017296022831618,-0.58464718241261,-0.5704732123673822,observed,observed,observed,0.057692324946624296,False,False,True
case_1,cube17_cluster2,N2,Kepler-885 b,Transit,6.8,18.11472949,0.14403,0.8325089127062363,1.2580318530336814,-0.8415470393111718,-0.5036531527287011,-0.014748468086112698,0.05048899600477889,observed,observed,observed,0.41316496169500916,False,False,True
case_1,cube17_cluster2,N2,Kepler-886 b,Transit,2.9199999999999995,6.24146367,0.06428,0.46538285144841823,0.7952864469363563,-1.191924131908693,-0.864294478267653,-0.5398547785387823,-0.5344019273530509,observed,observed,observed,0.20028736913629946,False,False,True
case_1,cube17_cluster2,N2,Kepler-887 b,Transit,4.039999999999999,20.422287980000004,0.15431,0.6063813651106049,1.3101043959989422,-0.811605928738572,-0.7257864935935735,0.04434152081941803,0.10047024243655744,observed,observed,observed,0.1696798997776242,False,False,True
case_1,cube17_cluster2,N2,Kepler-887 c,Transit,1.5099999999999998,7.63846023,0.0801,0.17897694729316938,0.8830058217942869,-1.0963674839157622,-1.1456414481963135,-0.44031408795616245,-0.37488745777622384,observed,observed,observed,-0.11535832663825957,False,False,True
case_1,cube17_cluster2,N2,Kepler-888 b,Transit,3.75,70.6979061,0.31481,0.5740312677277188,1.8494065512412816,-0.5019514806463877,-0.7575651746316518,0.6563215885349183,0.6173821065193582,observed,observed,observed,-0.0424375826860417,False,False,True
case_1,cube17_cluster2,N2,Kepler-890 b,Transit,58.6,52.75875577,0.2943999999999999,1.7678976160180906,1.7222945448615348,-0.5310621943345389,0.4152133006654866,0.5120796018942844,0.5687870568760112,observed,observed,observed,1.193799434397579,False,False,True
case_1,cube17_cluster2,N2,Kepler-891 b,Transit,33.6,53.449455930000006,0.2881,1.526339277389844,1.7279432888188593,-0.540456741719587,0.17792173073605091,0.518489586864505,0.5531045661805319,observed,observed,observed,0.9503581811168911,False,False,True
case_1,cube17_cluster2,N2,Kepler-892 b,Transit,8.3,13.7521072,0.1015,0.919078092376074,1.1383692490910817,-0.9935339577507682,-0.4186130888335229,-0.15053714935125298,-0.20322556166055755,observed,observed,observed,0.5396216760123801,False,False,True
case_1,cube17_cluster2,N2,Kepler-893 b,Transit,9.43,6.3385576100000005,0.0699,0.9745116927373284,0.8019904419060162,-1.1555228242543185,-0.36415864055713104,-0.5322473338890326,-0.4736365551434689,observed,observed,observed,0.707181545435323,False,False,True
case_1,cube17_cluster2,N2,Kepler-894 b,Transit,8.15,9.803224,0.0916,0.9111576087399766,0.9913689262177228,-1.0381045263321496,-0.4263936689090565,-0.3173476593255991,-0.277628031350815,observed,observed,observed,0.5807013000007357,False,False,True
case_1,cube17_cluster2,N2,Kepler-896 b,Transit,6.94,144.54739600000002,0.56378,0.8413594704548549,2.1600102723261694,-0.24889033471433045,-0.49495892691622373,1.0087831620971464,1.0398217306765645,observed,observed,observed,0.12135604634613184,False,False,True
case_1,cube17_cluster2,N2,Kepler-896 c,Transit,10.1,29.5422566,0.1792,1.0043213737826426,1.470443666043531,-0.7466619946738936,-0.334875503181259,0.22628857292279472,0.20888234575066683,observed,observed,observed,0.5141734851014657,False,False,True
case_1,cube17_cluster2,N2,Kepler-897 b,Transit,6.3,8.0472642,0.077,0.7993405494535817,0.9056482598976733,-1.1135092748275182,-0.5362356461872476,-0.41462028964837,-0.4035025645460627,observed,observed,observed,0.49745779615435726,False,False,True
case_1,cube17_cluster2,N2,Kepler-898 b,Transit,2.8300000000000005,5.870619099999999,0.0544999999999999,0.4517864355242903,0.768683903212861,-1.2636034977233583,-0.8776507337311216,-0.5700423577113402,-0.6540576107375868,observed,observed,observed,0.19555846778667002,False,False,True
case_1,cube17_cluster2,N2,Kepler-899 b,Transit,7.65,19.17891293,0.1392,0.8836614351536176,1.2828239875123373,-0.8563607647254567,-0.45340416349355794,0.01338472587496438,0.025760171778009888,observed,observed,observed,0.45605343931617187,False,False,True
case_1,cube17_cluster2,N2,Kepler-9 b,Transit,43.39999999999999,19.238910000000004,0.143,1.6374897295125106,1.2841804630035114,-0.8446639625349383,0.287108875474386,0.014924003912097627,0.045285858753798924,observed,observed,observed,1.2094295751780069,False,False,True
case_1,cube17_cluster2,N2,Kepler-9 c,Transit,29.899999999999995,38.98530000000001,0.227,1.4756711883244296,1.5909008805560083,-0.6439741428068773,0.12814861808784703,0.36297894876792924,0.3803010650820805,observed,observed,observed,0.9453708948057602,False,False,True
