config_id,feature_space,lens,region_type,region_id,n_members,final_label,confidence,physical_evidence_score,observational_bias_score,imputation_risk_score,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_enrichment_z,discoverymethod_enrichment_p,mean_imputation_fraction,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,rationale_short,recommended_report_language,node_id,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,max_imputation_fraction,frac_orbit_short_period,frac_orbit_intermediate_period,frac_orbit_long_period,frac_thermal_very_hot,frac_thermal_hot,frac_thermal_warm,frac_thermal_cool,frac_hot_jupiter_candidate,frac_super_earth_candidate,frac_sub_neptune_candidate,frac_rocky_candidate,frac_long_period_giant_candidate,candidate_population_top,physically_derived_fraction,frac_any_imputed,enrichment_z,empirical_p_value,n_perm,seed,component_id,n_component_nodes,component_node_ids,beta_1_component,dominant_candidate_population,caution_level
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube40_cluster0,588,mixed,medium,1.0,1.0,0.979915775834143,Radial Velocity,0.6462585034013606,27.909622560770543,0.0009990009990009,0.2939747327502429,jovian_size,0.8350340136054422,long_period,warm,physical_score=1.00; bias_score=1.00; imputation_risk=0.98; Radial Velocity fraction=0.65; enrichment_z=27.91; p=0.001; radius=jovian_size,node `cube40_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube40_cluster0,1.4004478442314203,0.3782994161241542,1.5270149010625338,W. M. Keck Observatory,0.1479591836734693,3.770381066846443,2016.0,12.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.1377551020408163,0.6836734693877551,0.1785714285714285,0.0,0.0,0.0595238095238095,0.0,0.1054421768707483,warm_or_cool_giant_candidate,0.1438289601554907,0.903061224489796,27.909622560770543,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube41_cluster0,170,mixed,medium,1.0,1.0,0.9299719887955181,Radial Velocity,0.7176470588235294,17.62622713775981,0.0009990009990009,0.2789915966386554,jovian_size,1.0,long_period,warm,physical_score=1.00; bias_score=1.00; imputation_risk=0.93; Radial Velocity fraction=0.72; enrichment_z=17.63; p=0.001; radius=jovian_size,node `cube41_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube41_cluster0,1.4340602260082136,0.4553372337608597,1.7975937507107766,La Silla Observatory,0.1588235294117647,3.8902454982464665,2015.0,12.75,0.4285714285714285,0.0,0.0,1.0,0.0,0.1823529411764705,0.7058823529411765,0.1117647058823529,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1453781512605041,0.923529411764706,17.62622713775981,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube41_cluster1,98,mixed,medium,1.0,1.0,0.748299319727891,Microlensing,0.4693877551020408,19.91118780285431,0.0009990009990009,0.2244897959183673,sub_neptune_size,0.8673469387755102,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.75; Microlensing fraction=0.47; enrichment_z=19.91; p=0.001; radius=sub_neptune_size,node `cube41_cluster1` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/long_period) and discovery-method enrichment (Microlensing); it should be discussed as mixed evidence rather than a clean physical structure.,cube41_cluster1,1.4690689545137303,0.2064916212951231,1.1940005453405529,Kepler,0.4285714285714285,2.1430182865704244,2019.5,6.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.2755102040816326,0.7244897959183674,0.0,0.0306122448979591,0.8673469387755102,0.0,0.1020408163265306,sub_neptune_candidate,0.1443148688046647,0.5612244897959183,19.91118780285431,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube42_cluster0,21,mixed,medium,1.0,1.0,0.9297052154195011,Microlensing,0.6190476190476191,12.661924497748284,0.0009990009990009,0.2789115646258503,sub_neptune_size,0.6666666666666666,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.93; Microlensing fraction=0.62; enrichment_z=12.66; p=0.001; radius=sub_neptune_size,node `cube42_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/long_period) and discovery-method enrichment (Microlensing); it should be discussed as mixed evidence rather than a clean physical structure.,cube42_cluster0,1.2677702161044204,0.3146595873617089,1.869703630002163,KMTNet,0.4285714285714285,1.97355611232775,2021.0,6.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0952380952380952,0.9047619047619048,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,sub_neptune_candidate,0.1428571428571428,0.6666666666666666,12.661924497748284,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube47_cluster0,7,mixed,medium,1.0,1.0,0.952380952380952,Imaging,1.0,39.00098750968485,0.0009990009990009,0.2857142857142856,jovian_size,1.0,long_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.95; Imaging fraction=1.00; enrichment_z=39.00; p=0.001; radius=jovian_size,node `cube47_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Imaging); it should be discussed as mixed evidence rather than a clean physical structure.,cube47_cluster0,-0.0,0.9427362540718256,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.4285714285714285,1.8423709931771084,2019.0,10.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,39.00098750968485,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube48_cluster1,6,mixed,medium,1.0,1.0,0.952380952380952,Imaging,1.0,34.439659060192454,0.0009990009990009,0.2857142857142856,jovian_size,1.0,long_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.95; Imaging fraction=1.00; enrichment_z=34.44; p=0.001; radius=jovian_size,node `cube48_cluster1` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Imaging); it should be discussed as mixed evidence rather than a clean physical structure.,cube48_cluster1,-0.0,0.9427362540718256,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.5,1.4591479170272448,2021.5,6.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,34.439659060192454,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube49_cluster0,159,mixed,medium,1.0,1.0,0.928421683138664,Radial Velocity,0.7924528301886793,18.636381418766803,0.0009990009990009,0.2785265049415992,jovian_size,1.0,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.93; Radial Velocity fraction=0.79; enrichment_z=18.64; p=0.001; radius=jovian_size,node `cube49_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube49_cluster0,1.2292839095018988,0.5102185227441683,1.9919335415652184,Multiple Observatories,0.4088050314465409,3.1730563940021512,2021.0,10.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.4150943396226415,0.5849056603773585,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,0.949685534591195,18.636381418766803,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube4_cluster0,143,mixed,high,1.0,1.0,0.5714285714285713,Transit,0.986013986013986,6.887833737245358,0.0009990009990009,0.0119880119880119,rocky_size,0.6923076923076923,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.57; Transit fraction=0.99; enrichment_z=6.89; p=0.001; radius=rocky_size,node `cube4_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube4_cluster0,0.1201738494481104,0.1217583418591957,0.3775569507366694,Kepler,0.7622377622377622,1.1000921025689678,2016.0,2.0,0.4285714285714285,1.0,0.0,0.0,0.8951048951048951,0.1048951048951049,0.0,0.0,0.0,0.5804195804195804,0.3076923076923077,0.1118881118881118,0.0,super_earth_candidate,0.1458541458541458,0.0559440559440559,6.887833737245358,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube50_cluster0,20,mixed,medium,1.0,1.0,0.976190476190476,Radial Velocity,0.8,6.980700867263668,0.0009990009990009,0.2928571428571428,jovian_size,1.0,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.98; Radial Velocity fraction=0.80; enrichment_z=6.98; p=0.001; radius=jovian_size,node `cube50_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube50_cluster0,0.8841837197791889,0.5694255797836125,2.174386296125121,Multiple Observatories,0.7,1.5567796494470396,2022.0,1.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,6.980700867263668,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube54_cluster0,7,mixed,medium,1.0,1.0,0.952380952380952,Imaging,1.0,39.00098750968485,0.0009990009990009,0.2857142857142856,jovian_size,1.0,long_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.95; Imaging fraction=1.00; enrichment_z=39.00; p=0.001; radius=jovian_size,node `cube54_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Imaging); it should be discussed as mixed evidence rather than a clean physical structure.,cube54_cluster0,-0.0,0.9427362540718256,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.4285714285714285,1.8423709931771084,2019.0,10.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,39.00098750968485,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube55_cluster0,6,mixed,medium,1.0,1.0,0.952380952380952,Imaging,1.0,34.439659060192454,0.0009990009990009,0.2857142857142856,jovian_size,1.0,long_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.95; Imaging fraction=1.00; enrichment_z=34.44; p=0.001; radius=jovian_size,node `cube55_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Imaging); it should be discussed as mixed evidence rather than a clean physical structure.,cube55_cluster0,-0.0,0.9427362540718256,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.5,1.4591479170272448,2021.5,6.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,34.439659060192454,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube55_cluster1,6,mixed,medium,1.0,1.0,0.8730158730158727,Radial Velocity,1.0,4.945010085086034,0.0009990009990009,0.2619047619047618,jovian_size,1.0,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.87; Radial Velocity fraction=1.00; enrichment_z=4.95; p=0.001; radius=jovian_size,node `cube55_cluster1` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube55_cluster1,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,1.0,-0.0,2022.0,0.75,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,4.945010085086034,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube56_cluster0,41,mixed,medium,1.0,1.0,0.9523809523809523,Radial Velocity,0.8292682926829268,10.265253614086197,0.0009990009990009,0.2857142857142857,jovian_size,1.0,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.95; Radial Velocity fraction=0.83; enrichment_z=10.27; p=0.001; radius=jovian_size,node `cube56_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube56_cluster0,0.8947779411421924,0.5766495014010491,2.2190021776463627,Multiple Observatories,0.8292682926829268,1.1386803801665828,2022.0,0.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0975609756097561,0.902439024390244,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1463414634146341,1.0,10.265253614086197,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube57_cluster0,15,mixed,medium,1.0,1.0,0.984126984126984,Radial Velocity,0.8,6.00013143354629,0.0009990009990009,0.2952380952380952,jovian_size,1.0,long_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.98; Radial Velocity fraction=0.80; enrichment_z=6.00; p=0.001; radius=jovian_size,node `cube57_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube57_cluster0,0.9055872616982604,0.5638376799248834,2.1274164446730537,Multiple Observatories,0.8,1.0389205950315936,2022.0,0.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.1428571428571428,1.0,6.00013143354629,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube5_cluster0,190,mixed,high,1.0,1.0,0.38095238095238093,Transit,0.9842105263157894,7.807686307845924,0.0009990009990009,0.0285714285714285,rocky_size,0.8421052631578947,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.38; Transit fraction=0.98; enrichment_z=7.81; p=0.001; radius=rocky_size,node `cube5_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube5_cluster0,0.1315963241257476,0.1303120165786781,0.4095976695904296,Kepler,0.7,1.245351994992622,2016.0,5.0,0.2857142857142857,1.0,0.0,0.0,0.6473684210526316,0.3526315789473684,0.0,0.0,0.0,0.6052631578947368,0.1578947368421052,0.2368421052631578,0.0,super_earth_candidate,0.1571428571428571,0.1210526315789473,7.807686307845924,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube6_cluster1,5,mixed,high,1.0,1.0,0.5714285714285714,Transit,1.0,1.3041455400355453,0.2277722277722277,0.1714285714285714,rocky_size,1.0,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.57; Transit fraction=1.00; enrichment_z=1.30; p=0.228; radius=rocky_size,node `cube6_cluster1` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube6_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2024.0,8.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,rocky_candidate,0.2285714285714286,0.6,1.3041455400355453,0.2277722277722277,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube12_cluster0,416,mixed,high,0.997596153846154,1.0,0.38095238095238093,Transit,0.903846153846154,7.916289205519852,0.0009990009990009,0.0315934065934065,jovian_size,0.9879807692307692,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.38; Transit fraction=0.90; enrichment_z=7.92; p=0.001; radius=jovian_size,node `cube12_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube12_cluster0,0.5113947463076429,0.0530930485238117,0.1718162195815611,Transiting Exoplanet Survey Satellite (TESS),0.2475961538461538,3.6958812317799534,2016.0,9.0,0.2857142857142857,0.997596153846154,0.0024038461538461,0.0,0.5360576923076923,0.4615384615384615,0.0024038461538461,0.0,0.9855769230769232,0.0,0.0,0.0,0.0,hot_jupiter_candidate,0.1480082417582417,0.1298076923076923,7.916289205519852,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube13_cluster0,516,mixed,medium,0.9864341085271318,1.0,0.7619047619047619,Transit,0.8953488372093024,8.224854391001202,0.0009990009990009,0.0470653377630121,jovian_size,0.7887596899224806,short_period,hot,physical_score=0.99; bias_score=1.00; imputation_risk=0.76; Transit fraction=0.90; enrichment_z=8.22; p=0.001; radius=jovian_size,node `cube13_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube13_cluster0,0.5395533658921935,0.049569344787271,0.1588039159032606,Transiting Exoplanet Survey Satellite (TESS),0.2771317829457364,3.555734498133152,2016.0,10.0,0.5714285714285714,0.9864341085271318,0.0135658914728682,0.0,0.2713178294573643,0.686046511627907,0.0426356589147286,0.0,0.7810077519379846,0.0,0.0406976744186046,0.0,0.0,hot_jupiter_candidate,0.1461794019933555,0.1705426356589147,8.224854391001202,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube14_cluster0,941,mixed,medium,0.9383634431455898,1.0,0.9523809523809524,Transit,0.9373007438894791,15.04274413477434,0.0009990009990009,0.0422043418855321,sub_neptune_size,0.7215727948990436,short_period,hot,physical_score=0.94; bias_score=1.00; imputation_risk=0.95; Transit fraction=0.94; enrichment_z=15.04; p=0.001; radius=sub_neptune_size,node `cube14_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube14_cluster0,0.3591775764724698,0.0670644434678529,0.2185060417152895,Kepler,0.5536663124335813,2.0363916200478145,2016.0,6.0,0.7142857142857143,0.9383634431455898,0.0616365568544102,0.0,0.1349628055260361,0.7885228480340064,0.0765143464399575,0.0,0.0913921360255047,0.0860786397449521,0.7215727948990436,0.0074388947927736,0.0,sub_neptune_candidate,0.1592530742371337,0.1700318809776833,15.04274413477434,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube16_cluster0,362,mixed,high,0.93646408839779,1.0,0.38095238095238093,Transit,0.9337016574585636,8.819098042978414,0.0009990009990009,0.0378847671665351,rocky_size,0.9337016574585636,short_period,warm,physical_score=0.94; bias_score=1.00; imputation_risk=0.38; Transit fraction=0.93; enrichment_z=8.82; p=0.001; radius=rocky_size,node `cube16_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube16_cluster0,0.3956030270231715,0.066932917276354,0.2177401871913691,Kepler,0.5883977900552486,1.8237732451971933,2017.0,5.0,0.2857142857142857,0.93646408839779,0.0635359116022099,0.0,0.0,0.4889502762430939,0.5,0.011049723756906,0.0,0.6795580110497238,0.0662983425414364,0.2486187845303867,0.0,super_earth_candidate,0.1574585635359116,0.1795580110497237,8.819098042978414,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube15_cluster0,1445,mixed,medium,0.9307958477508652,1.0,0.9523809523809524,Transit,0.9598615916955018,22.85859348019818,0.0009990009990009,0.0324270884824518,rocky_size,0.5141868512110727,short_period,hot,physical_score=0.93; bias_score=1.00; imputation_risk=0.95; Transit fraction=0.96; enrichment_z=22.86; p=0.001; radius=rocky_size,node `cube15_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube15_cluster0,0.2659991132661215,0.084172134922887,0.2725107086858027,Kepler,0.6761245674740485,1.483206873964474,2016.0,5.0,0.7142857142857143,0.9307958477508652,0.0692041522491349,0.0,0.0650519031141868,0.740484429065744,0.1944636678200692,0.0,0.0,0.4152249134948096,0.4844290657439446,0.0975778546712802,0.0,sub_neptune_candidate,0.158477508650519,0.1453287197231834,22.85859348019818,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube32_cluster1,806,mixed,medium,0.9280397022332506,1.0,0.9523809523809524,Transit,0.8498759305210918,7.539056310324209,0.0009990009990009,0.0418291386033321,sub_neptune_size,0.9280397022332506,intermediate_period,warm,physical_score=0.93; bias_score=1.00; imputation_risk=0.95; Transit fraction=0.85; enrichment_z=7.54; p=0.001; radius=sub_neptune_size,node `cube32_cluster1` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/intermediate_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube32_cluster1,0.751458886724434,0.021797289796149,0.0732142571812482,Kepler,0.7220843672456576,1.726994562828693,2016.0,5.0,0.7142857142857143,0.0,0.8225806451612904,0.1774193548387097,0.0,0.0012406947890818,0.8709677419354839,0.1277915632754342,0.0,0.0471464019851116,0.9280397022332506,0.0,0.0037220843672456,sub_neptune_candidate,0.1465792272243885,0.1650124069478908,7.539056310324209,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube30_cluster0,352,mixed,medium,0.8465909090909091,1.0,0.7738095238095237,Radial Velocity,0.6420454545454546,21.60568726678876,0.0009990009990009,0.2321428571428571,jovian_size,0.8465909090909091,long_period,warm,physical_score=0.85; bias_score=1.00; imputation_risk=0.77; Radial Velocity fraction=0.64; enrichment_z=21.61; p=0.001; radius=jovian_size,node `cube30_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube30_cluster0,1.376165439274625,0.2246803614480748,0.9418628532926476,W. M. Keck Observatory,0.1647727272727272,3.755733136985571,2016.0,11.0,0.5714285714285714,0.0,0.3465909090909091,0.6534090909090909,0.0,0.2585227272727273,0.7357954545454546,0.0056818181818181,0.0,0.0,0.0,0.0,0.0482954545454545,warm_or_cool_giant_candidate,0.1448863636363636,0.7670454545454546,21.60568726678876,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube24_cluster0,2384,mixed,medium,0.764261744966443,1.0,0.7619047619047619,Transit,0.9286912751677852,27.739958296855217,0.0009990009990009,0.0338566634707574,sub_neptune_size,0.764261744966443,intermediate_period,warm,physical_score=0.76; bias_score=1.00; imputation_risk=0.76; Transit fraction=0.93; enrichment_z=27.74; p=0.001; radius=sub_neptune_size,node `cube24_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/intermediate_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube24_cluster0,0.4071886962840921,0.0614538871556353,0.2011429680101779,Kepler,0.6656879194630873,1.6430407699212093,2016.0,7.0,0.5714285714285714,0.423238255033557,0.576761744966443,0.0,0.0,0.3515100671140939,0.6350671140939598,0.0134228187919463,0.0,0.2088926174496644,0.764261744966443,0.0218120805369127,0.0,sub_neptune_candidate,0.1554410354745925,0.1552013422818792,27.739958296855217,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube23_cluster0,1643,mixed,medium,0.7577601947656726,1.0,0.7619047619047619,Transit,0.8831405964698722,15.15512079079914,0.0009990009990009,0.0539083557951482,sub_neptune_size,0.7577601947656726,intermediate_period,hot,physical_score=0.76; bias_score=1.00; imputation_risk=0.76; Transit fraction=0.88; enrichment_z=15.16; p=0.001; radius=sub_neptune_size,node `cube23_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/intermediate_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube23_cluster0,0.5606698098549218,0.0397118350856351,0.1290656173267864,Kepler,0.5404747413268411,2.2253093479082047,2016.0,5.0,0.5714285714285714,0.4412659768715763,0.5587340231284236,0.0,0.0097382836275106,0.5057821059038344,0.483262325015216,0.0012172854534388,0.0675593426658551,0.0006086427267194,0.7577601947656726,0.0,0.0,sub_neptune_candidate,0.1564211807668898,0.2099817407181984,15.15512079079914,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube25_cluster0,606,mixed,high,0.7574257425742574,1.0,0.38095238095238093,Transit,0.8877887788778878,8.528220330101531,0.0009990009990009,0.033003300330033,rocky_size,0.7574257425742574,short_period,warm,physical_score=0.76; bias_score=1.00; imputation_risk=0.38; Transit fraction=0.89; enrichment_z=8.53; p=0.001; radius=rocky_size,node `cube25_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (rocky_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube25_cluster0,0.5490732793303844,0.0470659205855529,0.1488539294675281,Kepler,0.5858085808580858,1.9950120281839347,2016.0,7.0,0.2857142857142857,0.5412541254125413,0.4587458745874587,0.0,0.0,0.1963696369636963,0.7095709570957096,0.094059405940594,0.0,0.6353135313531353,0.2425742574257425,0.1204620462046204,0.0,super_earth_candidate,0.1522866572371522,0.1683168316831683,8.528220330101531,0.0009990009990009,1000.0,42.0,,,,,,
joint_pca2_cubes10_overlap0p35,joint,pca2,node,cube22_cluster0,594,mixed,medium,0.734006734006734,1.0,0.7619047619047619,Transit,0.8013468013468014,3.302141873950094,0.0009990009990009,0.0752765752765752,jovian_size,0.7222222222222222,short_period,hot,physical_score=0.73; bias_score=1.00; imputation_risk=0.76; Transit fraction=0.80; enrichment_z=3.30; p=0.001; radius=jovian_size,node `cube22_cluster0` in `joint_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube22_cluster0,0.8172358253044655,0.0255379820182206,0.0792452917870266,Transiting Exoplanet Survey Satellite (TESS),0.2895622895622896,3.5453334451076297,2018.0,9.0,0.5714285714285714,0.6801346801346801,0.3198653198653198,0.0,0.0639730639730639,0.734006734006734,0.202020202020202,0.0,0.531986531986532,0.0,0.0168350168350168,0.0,0.0,hot_jupiter_candidate,0.1445406445406445,0.2609427609427609,3.302141873950094,0.0009990009990009,1000.0,42.0,,,,,,
