config_id,feature_space,lens,node_id,n_members,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,mean_imputation_fraction,max_imputation_fraction
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube59_cluster0,5,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.4,1.5219280948873621,2019.0,7.0,jovian_size,1.0,long_period,very_hot,0.3333333333333333,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster0,10,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.2,2.9219280948873623,2015.0,12.0,jovian_size,1.0,short_period,very_hot,0.016666666666666666,0.16666666666666666
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster1,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.4591479170272448,2020.0,5.0,sub_neptune_size,0.6666666666666666,short_period,very_hot,0.027777777777777776,0.16666666666666666
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster2,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,K2,0.5,1.5,2018.0,4.0,rocky_size,0.5,short_period,very_hot,0.0,0.0
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube60_cluster0,5,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.4,1.5219280948873621,2019.0,7.0,jovian_size,1.0,long_period,very_hot,0.3333333333333333,0.3333333333333333
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube61_cluster0,10,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,W. M. Keck Observatory,0.4,1.721928094887362,2018.0,10.75,jovian_size,1.0,long_period,cool,0.5,0.5
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube61_cluster1,4,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.25,2.0,2016.5,17.75,jovian_size,1.0,long_period,cool,0.5,0.5
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube62_cluster0,4,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.5,1.5,2014.0,5.75,jovian_size,1.0,long_period,cool,0.5,0.5
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube68_cluster0,4,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.25,2.0,2016.5,17.75,jovian_size,1.0,long_period,cool,0.5,0.5
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube6_cluster0,17,Transit,0.9411764705882353,0.3227569588973982,0.1636984522152712,0.6431510537887395,Transiting Exoplanet Survey Satellite (TESS),0.17647058823529413,3.29277019393699,2016.0,7.0,jovian_size,1.0,short_period,very_hot,0.0196078431372549,0.16666666666666666
joint_pca2_cubes10_overlap0p35,joint,pca2,cube11_cluster0,87,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.21839080459770116,3.2858349588857716,2017.0,6.0,jovian_size,1.0,short_period,very_hot,0.0016420361247947454,0.14285714285714285
joint_pca2_cubes10_overlap0p35,joint,pca2,cube11_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.75,0.8112781244591328,2014.0,6.25,jovian_size,1.0,short_period,very_hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube12_cluster0,416,Transit,0.9038461538461539,0.5113947463076429,0.053093048523811734,0.1718162195815611,Transiting Exoplanet Survey Satellite (TESS),0.24759615384615385,3.6958812317799543,2016.0,9.0,jovian_size,0.9879807692307693,short_period,very_hot,0.031593406593406585,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube13_cluster0,516,Transit,0.8953488372093024,0.5395533658921935,0.04956934478727108,0.15880391590326068,Transiting Exoplanet Survey Satellite (TESS),0.2771317829457364,3.555734498133152,2016.0,10.0,jovian_size,0.7887596899224806,short_period,hot,0.04706533776301218,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube14_cluster0,941,Transit,0.9373007438894793,0.35917757647246984,0.06706444346785295,0.21850604171528953,Kepler,0.5536663124335813,2.0363916200478145,2016.0,6.0,sub_neptune_size,0.7215727948990436,short_period,hot,0.042204341885532105,0.7142857142857143
joint_pca2_cubes10_overlap0p35,joint,pca2,cube15_cluster0,1445,Transit,0.9598615916955018,0.2659991132661215,0.08417213492288705,0.27251070868580274,Kepler,0.6761245674740485,1.483206873964474,2016.0,5.0,rocky_size,0.5141868512110727,short_period,hot,0.0324270884824518,0.7142857142857143
joint_pca2_cubes10_overlap0p35,joint,pca2,cube16_cluster0,362,Transit,0.9337016574585635,0.3956030270231715,0.066932917276354,0.21774018719136917,Kepler,0.5883977900552486,1.8237732451971935,2017.0,5.0,rocky_size,0.9337016574585635,short_period,warm,0.03788476716653512,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube16_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2021.5,2.75,rocky_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube16_cluster2,8,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2014.0,1.75,sub_neptune_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube16_cluster3,6,Transit,0.8333333333333334,0.6500224216483541,0.03892046866644509,0.11521274872719292,Kepler,0.6666666666666666,1.2516291673878228,2014.0,4.5,rocky_size,1.0,short_period,hot,0.023809523809523808,0.14285714285714285
joint_pca2_cubes10_overlap0p35,joint,pca2,cube17_cluster0,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube1_cluster0,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.75,0.8112781244591328,2014.0,6.25,jovian_size,1.0,short_period,very_hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube20_cluster0,25,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.28,2.5370148112524404,2018.0,6.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube21_cluster0,260,Transit,0.7807692307692308,0.886379799070235,0.0232218681556635,0.07383515191874686,Transiting Exoplanet Survey Satellite (TESS),0.25,3.8005348097375857,2017.0,10.0,jovian_size,0.9923076923076923,short_period,hot,0.06538461538461539,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube22_cluster0,594,Transit,0.8013468013468014,0.8172358253044655,0.025537982018220672,0.07924529178702665,Transiting Exoplanet Survey Satellite (TESS),0.2895622895622896,3.5453334451076297,2018.0,9.0,jovian_size,0.7222222222222222,short_period,hot,0.07527657527657526,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube22_cluster1,7,Radial Velocity,0.7142857142857143,1.1488348542809166,0.5740625901671099,2.257875109533953,Haute-Provence Observatory,0.2857142857142857,2.2359263506290326,2009.0,14.0,jovian_size,1.0,intermediate_period,hot,0.30612244897959184,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube23_cluster0,1643,Transit,0.8831405964698722,0.5606698098549218,0.03971183508563513,0.1290656173267864,Kepler,0.5404747413268411,2.2253093479082047,2016.0,5.0,sub_neptune_size,0.7577601947656726,intermediate_period,hot,0.05390835579514824,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube24_cluster0,2384,Transit,0.9286912751677853,0.40718869628409216,0.061453887155635344,0.20114296801017792,Kepler,0.6656879194630873,1.6430407699212093,2016.0,7.0,sub_neptune_size,0.764261744966443,intermediate_period,warm,0.03385666347075743,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube25_cluster0,606,Transit,0.8877887788778878,0.5490732793303844,0.04706592058555296,0.1488539294675281,Kepler,0.5858085808580858,1.9950120281839347,2016.0,7.0,rocky_size,0.7574257425742574,short_period,warm,0.033003300330033,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube25_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2021.5,2.75,rocky_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube25_cluster2,8,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2014.0,1.75,sub_neptune_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube25_cluster3,6,Transit,0.8333333333333334,0.6500224216483541,0.03892046866644509,0.11521274872719292,Kepler,0.6666666666666666,1.2516291673878228,2014.0,4.5,rocky_size,1.0,short_period,hot,0.023809523809523808,0.14285714285714285
joint_pca2_cubes10_overlap0p35,joint,pca2,cube26_cluster0,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube29_cluster0,38,Radial Velocity,0.6578947368421053,1.425357402835736,0.3921115937520204,1.5996087626019,W. M. Keck Observatory,0.18421052631578946,3.458032449469809,2019.5,11.5,jovian_size,1.0,intermediate_period,warm,0.2894736842105263,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube2_cluster0,11,Transit,0.9090909090909091,0.4394969869215134,0.17684474102483916,0.815471485974802,Transiting Exoplanet Survey Satellite (TESS),0.18181818181818182,3.0957952550009336,2016.0,5.5,jovian_size,1.0,short_period,very_hot,0.025974025974025972,0.14285714285714285
joint_pca2_cubes10_overlap0p35,joint,pca2,cube2_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,CoRoT,0.2,2.321928094887362,2018.0,11.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
joint_pca2_cubes10_overlap0p35,joint,pca2,cube30_cluster0,352,Radial Velocity,0.6420454545454546,1.376165439274625,0.22468036144807482,0.9418628532926477,W. M. Keck Observatory,0.16477272727272727,3.755733136985571,2016.0,11.0,jovian_size,0.8465909090909091,long_period,warm,0.2321428571428571,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube31_cluster0,797,Transit,0.5746549560853199,1.2919047155914258,0.035575721425613535,0.14579506349478907,Kepler,0.4780426599749059,3.0440593292954956,2016.0,7.0,sub_neptune_size,0.4629861982434128,intermediate_period,warm,0.1292346298619824,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube31_cluster1,5,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Bohyunsan Optical Astronomical Observatory,0.2,2.321928094887362,2012.0,3.0,jovian_size,1.0,long_period,hot,0.2857142857142857,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube32_cluster0,55,Radial Velocity,0.6,1.5744939803960738,0.36083415503782046,1.481129643667752,Bohyunsan Optical Astronomical Observatory,0.16363636363636364,3.757769150188494,2015.0,12.5,jovian_size,1.0,long_period,hot,0.30649350649350643,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube32_cluster1,806,Transit,0.8498759305210918,0.751458886724434,0.02179728979614903,0.07321425718124826,Kepler,0.7220843672456576,1.726994562828693,2016.0,5.0,sub_neptune_size,0.9280397022332506,intermediate_period,warm,0.04182913860333214,0.7142857142857143
joint_pca2_cubes10_overlap0p35,joint,pca2,cube32_cluster2,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Bohyunsan Optical Astronomical Observatory,0.16666666666666666,2.584962500721156,2011.0,3.5,jovian_size,1.0,long_period,hot,0.28571428571428564,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube33_cluster0,173,Transit,0.8034682080924855,0.8940246892470253,0.014839744164656873,0.04688843405654084,Kepler,0.5895953757225434,2.186067969550435,2016.0,6.0,sub_neptune_size,0.5895953757225434,intermediate_period,warm,0.04128819157720891,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube38_cluster0,21,Microlensing,0.5238095238095238,0.998363672593813,0.6023494869971353,2.505060372981268,OGLE,0.38095238095238093,2.3749589477025563,2020.0,5.0,jovian_size,1.0,long_period,warm,0.36054421768707484,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube39_cluster0,384,Radial Velocity,0.6640625,1.123285350917493,0.4792915816918012,1.8835125183684933,W. M. Keck Observatory,0.20572916666666666,3.5096108513883366,2016.0,12.0,jovian_size,0.9479166666666666,long_period,warm,0.316220238095238,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube40_cluster0,588,Radial Velocity,0.6462585034013606,1.4004478442314203,0.3782994161241542,1.5270149010625338,W. M. Keck Observatory,0.14795918367346939,3.770381066846443,2016.0,12.0,jovian_size,0.8350340136054422,long_period,warm,0.29397473275024294,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube41_cluster0,170,Radial Velocity,0.7176470588235294,1.4340602260082136,0.45533723376085977,1.7975937507107766,La Silla Observatory,0.1588235294117647,3.8902454982464665,2015.0,12.75,jovian_size,1.0,long_period,warm,0.2789915966386554,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube41_cluster1,98,Microlensing,0.46938775510204084,1.4690689545137303,0.20649162129512316,1.1940005453405527,Kepler,0.42857142857142855,2.1430182865704244,2019.5,6.0,sub_neptune_size,0.8673469387755102,long_period,cool,0.22448979591836732,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube42_cluster0,21,Microlensing,0.6190476190476191,1.2677702161044204,0.31465958736170896,1.869703630002163,KMTNet,0.42857142857142855,1.97355611232775,2021.0,6.0,sub_neptune_size,0.6666666666666666,long_period,cool,0.27891156462585037,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube47_cluster0,7,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.42857142857142855,1.8423709931771084,2019.0,10.5,jovian_size,1.0,long_period,very_hot,0.28571428571428564,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube47_cluster1,79,Radial Velocity,0.5822784810126582,0.9803775087156907,0.5859462531314015,2.3019159643928035,OGLE,0.21518987341772153,2.9830856968019717,2018.0,11.5,jovian_size,0.9873417721518988,long_period,warm,0.3254972875226038,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube48_cluster0,199,Radial Velocity,0.6984924623115578,1.2088466800893911,0.5374074178733644,2.0506728906553118,Multiple Observatories,0.21105527638190955,3.4714665090949444,2017.0,12.0,jovian_size,0.9698492462311558,long_period,cool,0.31083991385498916,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube48_cluster1,6,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.5,1.4591479170272448,2021.5,6.5,jovian_size,1.0,long_period,very_hot,0.28571428571428564,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube49_cluster0,159,Radial Velocity,0.7924528301886793,1.2292839095018988,0.5102185227441683,1.9919335415652182,Multiple Observatories,0.4088050314465409,3.1730563940021512,2021.0,10.0,jovian_size,1.0,long_period,cool,0.2785265049415992,0.5714285714285714
joint_pca2_cubes10_overlap0p35,joint,pca2,cube4_cluster0,143,Transit,0.986013986013986,0.12017384944811041,0.12175834185919576,0.37755695073666945,Kepler,0.7622377622377622,1.1000921025689678,2016.0,2.0,rocky_size,0.6923076923076923,short_period,very_hot,0.011988011988011986,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube50_cluster0,20,Radial Velocity,0.8,0.8841837197791889,0.5694255797836125,2.1743862961251215,Multiple Observatories,0.7,1.5567796494470396,2022.0,1.0,jovian_size,1.0,long_period,cool,0.2928571428571428,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube54_cluster0,7,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.42857142857142855,1.8423709931771084,2019.0,10.5,jovian_size,1.0,long_period,very_hot,0.28571428571428564,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube55_cluster0,6,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.5,1.4591479170272448,2021.5,6.5,jovian_size,1.0,long_period,very_hot,0.28571428571428564,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube55_cluster1,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,1.0,-0.0,2022.0,0.75,jovian_size,1.0,long_period,cool,0.26190476190476186,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube56_cluster0,41,Radial Velocity,0.8292682926829268,0.8947779411421924,0.5766495014010491,2.2190021776463627,Multiple Observatories,0.8292682926829268,1.1386803801665828,2022.0,0.0,jovian_size,1.0,long_period,cool,0.2857142857142857,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube57_cluster0,15,Radial Velocity,0.8,0.9055872616982603,0.5638376799248834,2.1274164446730537,Multiple Observatories,0.8,1.0389205950315936,2022.0,0.0,jovian_size,1.0,long_period,cool,0.2952380952380952,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube5_cluster0,190,Transit,0.9842105263157894,0.13159632412574762,0.1303120165786781,0.40959766959042965,Kepler,0.7,1.245351994992622,2016.0,5.0,rocky_size,0.8421052631578947,short_period,very_hot,0.028571428571428567,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube61_cluster0,8,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.5,1.4056390622295665,2018.0,11.5,jovian_size,1.0,long_period,cool,0.42857142857142855,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube62_cluster0,5,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.6,0.9709505944546686,2020.0,9.0,jovian_size,1.0,long_period,cool,0.42857142857142855,0.42857142857142855
joint_pca2_cubes10_overlap0p35,joint,pca2,cube6_cluster0,11,Transit,0.9090909090909091,0.4394969869215134,0.17684474102483916,0.815471485974802,Transiting Exoplanet Survey Satellite (TESS),0.8181818181818182,0.8658566174572235,2022.0,3.0,rocky_size,1.0,short_period,hot,0.03896103896103896,0.2857142857142857
joint_pca2_cubes10_overlap0p35,joint,pca2,cube6_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2024.0,8.0,rocky_size,1.0,short_period,hot,0.17142857142857143,0.2857142857142857
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube11_cluster0,32,Radial Velocity,0.625,1.7516144718101816,0.572796740085747,2.4379821157851578,Multiple Observatories,0.375,3.069548827786958,2022.0,4.75,jovian_size,0.90625,long_period,cool,0.96875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube11_cluster1,10,Imaging,0.5,1.360964047443681,0.6203415384658212,3.068261240756802,W. M. Keck Observatory,0.2,2.721928094887362,2017.0,10.75,jovian_size,0.9,long_period,cool,0.95,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube11_cluster2,4,Radial Velocity,0.75,0.8112781244591328,0.6188687837546845,2.504910095116267,Multiple Observatories,0.75,0.8112781244591328,2022.0,2.0,jovian_size,1.0,long_period,cool,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster0,42,Radial Velocity,0.6190476190476191,1.739205193718236,0.5701178516163383,2.4175470307706464,Multiple Observatories,0.4523809523809524,2.8929058689235574,2022.0,5.5,jovian_size,0.9047619047619048,long_period,cool,0.9761904761904762,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster1,10,Radial Velocity,0.9,0.4689955935892812,0.629783804612901,2.5541847665914683,Multiple Observatories,0.4,2.321928094887362,2010.0,10.0,jovian_size,1.0,long_period,cool,0.95,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster2,22,Radial Velocity,0.7272727272727273,1.0226297788901695,0.23965693007234307,1.0347014691900875,W. M. Keck Observatory,0.22727272727272727,3.131282484597587,2018.0,7.75,jovian_size,0.7727272727272727,long_period,cool,0.5227272727272727,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster3,9,Radial Velocity,0.7777777777777778,0.9864267287308425,0.6137783647842011,2.5067507446471766,La Silla Observatory,0.4444444444444444,2.058813890331201,2017.0,7.0,jovian_size,0.4444444444444444,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster4,8,Radial Velocity,0.875,0.5435644431995964,0.6371400428074584,2.7684459011776648,La Silla Observatory,0.5,1.4056390622295665,2014.0,1.75,sub_neptune_size,0.5,long_period,cool,0.875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster5,23,Radial Velocity,0.782608695652174,1.173185867971725,0.4686965034931653,2.0470964917216476,La Silla Observatory,0.30434782608695654,2.5538676556741238,2019.0,8.5,jovian_size,1.0,long_period,cool,0.8913043478260869,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster6,6,Radial Velocity,0.6666666666666666,1.2516291673878228,0.5591136459623134,2.1104280820845385,Multiple Observatories,0.3333333333333333,2.251629167387823,2014.5,3.25,sub_neptune_size,0.5,long_period,cool,0.9166666666666666,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster7,15,Radial Velocity,0.8666666666666667,0.5665095065529053,0.6079102098943685,2.327533737760587,Multiple Observatories,0.7333333333333333,1.2366407419411674,2022.0,0.5,jovian_size,1.0,long_period,cool,0.9333333333333333,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster8,3,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.6666666666666666,0.9182958340544896,2016.0,12.0,jovian_size,1.0,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube12_cluster9,5,Radial Velocity,0.8,0.7219280948873623,0.569794475726677,2.1065451351797555,La Silla Observatory,0.4,1.9219280948873623,2011.0,5.0,jovian_size,1.0,long_period,cool,0.9,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster0,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2021.5,4.25,sub_neptune_size,0.75,intermediate_period,cool,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster1,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.6666666666666666,1.2516291673878228,2017.0,7.5,jovian_size,0.5,long_period,cool,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster2,8,Radial Velocity,0.875,0.5435644431995964,0.6371400428074584,2.7684459011776648,La Silla Observatory,0.5,1.4056390622295665,2014.0,1.75,sub_neptune_size,0.5,long_period,cool,0.875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster3,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2021.5,9.0,jovian_size,0.75,long_period,cool,0.625,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster4,3,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.6666666666666666,0.9182958340544896,2016.0,12.0,jovian_size,1.0,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube13_cluster5,5,Radial Velocity,0.8,0.7219280948873623,0.569794475726677,2.1065451351797555,La Silla Observatory,0.4,1.9219280948873623,2011.0,5.0,jovian_size,1.0,long_period,cool,0.9,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube17_cluster0,4,Radial Velocity,0.75,0.8112781244591328,0.6188687837546845,2.504910095116267,Multiple Observatories,0.75,0.8112781244591328,2022.0,2.0,jovian_size,1.0,long_period,cool,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube17_cluster1,4,Imaging,0.5,1.5,0.6445576153768641,3.241886327737534,Multiple Observatories,0.5,1.5,2024.0,2.5,jovian_size,1.0,long_period,warm,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster0,719,Radial Velocity,0.4853963838664812,1.68688778101848,0.22576655747760704,0.9894172523861628,Kepler,0.15299026425591097,3.8267715986492834,2017.0,10.0,jovian_size,0.6342141863699583,long_period,warm,0.717663421418637,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster1,10,Radial Velocity,0.9,0.4689955935892812,0.629783804612901,2.5541847665914683,Multiple Observatories,0.4,2.321928094887362,2010.0,10.0,jovian_size,1.0,long_period,cool,0.95,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster10,5,Radial Velocity,0.8,0.7219280948873623,0.569794475726677,2.1065451351797555,La Silla Observatory,0.4,1.9219280948873623,2011.0,5.0,jovian_size,1.0,long_period,cool,0.9,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster11,6,Microlensing,0.6666666666666666,0.9182958340544896,0.6345092428297477,2.8829006301252273,KMTNet,0.6666666666666666,0.9182958340544896,2023.0,1.5,sub_neptune_size,0.6666666666666666,long_period,cool,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster12,6,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,Kepler,0.3333333333333333,1.9182958340544893,2015.5,3.25,sub_neptune_size,0.8333333333333334,intermediate_period,warm,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster13,5,Imaging,0.6,1.3709505944546687,0.6710329529320762,3.62855393699282,Multiple Observatories,0.4,1.9219280948873623,2023.0,3.0,jovian_size,1.0,long_period,warm,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster2,9,Radial Velocity,0.7777777777777778,0.9864267287308425,0.6137783647842011,2.5067507446471766,La Silla Observatory,0.4444444444444444,2.058813890331201,2017.0,7.0,jovian_size,0.4444444444444444,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster3,8,Radial Velocity,0.875,0.5435644431995964,0.6371400428074584,2.7684459011776648,La Silla Observatory,0.5,1.4056390622295665,2014.0,1.75,sub_neptune_size,0.5,long_period,cool,0.875,1.0
