config_id,feature_space,lens,node_id,n_members_with_method,dominant_discoverymethod,observed_dominant_method_fraction,null_mean_fraction_for_that_method,null_std_fraction_for_that_method,enrichment_z,empirical_p_value,n_perm,seed
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube6_cluster0,3316,Transit,0.928226779252111,0.7728878166465591,0.004802809533978263,32.34335267858965,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube6_cluster1,110,Transit,0.990909090909091,0.772645454545453,0.040301466248997386,5.415774081645675,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube6_cluster2,12,Transit,1.0,0.7787500000000002,0.12247377837273564,1.8065091396678357,0.053946053946053944,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube6_cluster3,4,Transit,1.0,0.76275,0.2062157547327555,1.150494055643145,0.32367632367632365,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube6_cluster4,3,Transit,1.0,0.7789999999999985,0.23791478399723126,0.928904023057993,0.47352647352647353,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster0,463,Transit,0.8747300215982722,0.7723002159827197,0.018181380714108245,5.63377486155767,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster1,6,Transit,0.6666666666666666,0.7745000000000007,0.16569642589857103,-0.6507885293756603,0.8641358641358642,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster2,6,Radial Velocity,0.5,0.17816666666666647,0.15866097678873692,2.028434085350847,0.08191808191808192,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster3,4,Transit,1.0,0.77775,0.20595494046028567,1.0791195370370659,0.3706293706293706,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster4,19,Transit,1.0,0.7740000000000047,0.09346461549176258,2.418027387272712,0.00999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster5,7,Transit,0.8571428571428571,0.7819999999999965,0.15774714978505408,0.47635001485129913,0.5414585414585414,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster6,4,Transit,1.0,0.7805,0.2069293357646519,1.0607485844812512,0.3786213786213786,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster7,4,Transit,0.75,0.77775,0.20866824746472537,-0.13298621298236135,0.7822177822177823,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster8,4,Transit,1.0,0.781,0.2086600105434673,1.0495542458260285,0.3696303696303696,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube7_cluster9,4,Transit,0.75,0.7825,0.21081686365184357,-0.15416224033041565,0.7792207792207793,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube8_cluster0,6,Transit,0.6666666666666666,0.7745000000000007,0.16569642589857103,-0.6507885293756603,0.8641358641358642,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube8_cluster1,4,Transit,1.0,0.781,0.2086600105434673,1.0495542458260285,0.3696303696303696,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube8_cluster2,4,Transit,0.75,0.7825,0.21081686365184357,-0.15416224033041565,0.7792207792207793,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster0,4,Radial Velocity,0.75,0.1765,0.19293198283332916,2.972550178450389,0.023976023976023976,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster1,284,Transit,0.9436619718309859,0.774007042253521,0.025045801131773092,6.773787298112844,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster2,5,Radial Velocity,0.8,0.16680000000000011,0.16473542424141638,3.8437391527402047,0.003996003996003996,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster3,38,Transit,0.8421052631578947,0.7748157894736845,0.06902943589070176,0.9747939095251117,0.22277722277722278,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster4,4,Transit,0.75,0.76625,0.1988678895649067,-0.08171253808522112,0.7822177822177823,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube11_cluster5,4,Transit,1.0,0.7605,0.21157681820086086,1.1319765654696172,0.33266733266733267,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube12_cluster0,3182,Transit,0.8774355751099937,0.7727404148334369,0.005020739940924715,20.85253598243014,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube12_cluster1,4,Transit,0.75,0.7775,0.2094486810653152,-0.13129707888408365,0.7902097902097902,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster0,328,Transit,0.8384146341463414,0.772411585365848,0.022532488401104504,2.9292392214105436,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster1,54,Transit,0.7037037037037037,0.7728518518518523,0.058217828031326524,-1.1877486757310938,0.9020979020979021,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster2,6,Radial Velocity,0.5,0.17549999999999988,0.15671905152568916,2.070584251505686,0.07592407592407592,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster3,60,Transit,0.6666666666666666,0.7728,0.05390984243261845,-1.9687190417220892,0.977022977022977,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster4,6,Radial Velocity,0.5,0.17816666666666647,0.15866097678873692,2.028434085350847,0.08191808191808192,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster5,19,Transit,0.8421052631578947,0.770105263157898,0.09462824184734646,0.7608722152541582,0.33666333666333664,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster6,19,Transit,0.6842105263157895,0.7723157894736893,0.09531583306687785,-0.9243507644326121,0.8771228771228772,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster7,3,Radial Velocity,0.6666666666666666,0.15733333333333338,0.20580897291744557,2.474786818637095,0.056943056943056944,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster8,4,Radial Velocity,0.5,0.175,0.1880824287380403,1.7279657763918894,0.14485514485514486,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube13_cluster9,4,Transit,0.75,0.77775,0.20866824746472537,-0.13298621298236135,0.7822177822177823,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster0,6,Radial Velocity,1.0,0.1746666666666667,0.15453298820784156,5.340822971877618,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster1,4,Radial Velocity,1.0,0.1715,0.18698328802328834,4.430877265869944,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster2,8,Radial Velocity,1.0,0.171375,0.13201319773037848,6.276834545682089,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster3,5,Radial Velocity,1.0,0.16920000000000007,0.16495866148826327,5.036413320188774,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster4,4,Radial Velocity,0.75,0.1765,0.19293198283332916,2.972550178450389,0.023976023976023976,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster5,7,Radial Velocity,0.8571428571428571,0.1762857142857133,0.15180841847001825,4.4849761938045045,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster6,5,Radial Velocity,1.0,0.16499999999999984,0.1632635905522096,5.114428741740664,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster7,5,Radial Velocity,0.8,0.16680000000000011,0.16473542424141638,3.8437391527402047,0.003996003996003996,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster8,5,Radial Velocity,0.8,0.1651999999999999,0.16440486610803076,3.861199580205076,0.004995004995004995,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster9,8,Radial Velocity,0.875,0.165625,0.13609366030421843,5.212402976114324,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster10,5,Radial Velocity,1.0,0.17259999999999967,0.1668809156254831,4.958026487923071,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster11,4,Radial Velocity,1.0,0.17625,0.1926744339553123,4.275346672050198,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube17_cluster12,4,Transit,0.75,0.76625,0.1988678895649067,-0.08171253808522112,0.7822177822177823,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube18_cluster0,1085,Radial Velocity,0.4377880184331797,0.17082119815668273,0.01050492013610607,25.413503084037284,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube18_cluster1,5,Radial Velocity,1.0,0.16920000000000007,0.16495866148826327,5.036413320188774,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube18_cluster2,5,Radial Velocity,0.8,0.1651999999999999,0.16440486610803076,3.861199580205076,0.004995004995004995,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube18_cluster3,4,Radial Velocity,1.0,0.17625,0.1926744339553123,4.275346672050198,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster0,10,Radial Velocity,0.9,0.1680999999999989,0.11862710482853489,6.16975354037257,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster1,6,Radial Velocity,0.5,0.17549999999999988,0.15671905152568916,2.070584251505686,0.07592407592407592,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster2,27,Transit,0.6666666666666666,0.7740740740740789,0.07747737401473433,-1.3863067608226627,0.9400599400599401,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster3,34,Transit,0.5882352941176471,0.7738823529411775,0.07175901616787979,-2.5870903579448497,0.9920079920079921,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster4,6,Radial Velocity,1.0,0.17299999999999985,0.1578110684753572,5.240443575915205,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster5,11,Radial Velocity,0.9090909090909091,0.16609090909091082,0.10829524229684241,6.860873887362474,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster6,4,Radial Velocity,0.5,0.17475,0.1874831659109692,1.7348224221605724,0.13786213786213786,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster7,9,Radial Velocity,0.6666666666666666,0.1676666666666687,0.12880835606664628,3.87397227352092,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster8,10,Radial Velocity,0.9,0.16909999999999908,0.11685542349416293,6.2547375050719,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster9,19,Transit,0.8421052631578947,0.770105263157898,0.09462824184734646,0.7608722152541582,0.33666333666333664,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster10,19,Transit,0.6842105263157895,0.7723157894736893,0.09531583306687785,-0.9243507644326121,0.8771228771228772,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube19_cluster11,3,Radial Velocity,0.6666666666666666,0.15733333333333338,0.20580897291744557,2.474786818637095,0.056943056943056944,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster0,6,Radial Velocity,1.0,0.1746666666666667,0.15453298820784156,5.340822971877618,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster1,6,Radial Velocity,1.0,0.17083333333333314,0.1544142156668243,5.369756036294864,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster2,5,Radial Velocity,1.0,0.16920000000000007,0.16495866148826327,5.036413320188774,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster3,7,Radial Velocity,0.8571428571428571,0.1762857142857133,0.15180841847001825,4.4849761938045045,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster4,5,Radial Velocity,1.0,0.16499999999999984,0.1632635905522096,5.114428741740664,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster5,5,Radial Velocity,0.8,0.1651999999999999,0.16440486610803076,3.861199580205076,0.004995004995004995,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube24_cluster6,4,Radial Velocity,1.0,0.17625,0.1926744339553123,4.275346672050198,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster0,527,Radial Velocity,0.6053130929791272,0.17150853889943088,0.015502134998857562,27.983536081427868,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster1,10,Radial Velocity,1.0,0.16909999999999917,0.11813208708898788,7.033652079422681,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster2,33,Radial Velocity,0.8484848484848485,0.16736363636363885,0.06177264365503101,11.026259713359968,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster3,5,Radial Velocity,1.0,0.16920000000000007,0.16495866148826327,5.036413320188774,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster4,4,Microlensing,0.5,0.045,0.10295630140987001,4.4193506737255515,0.011988011988011988,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster5,22,Radial Velocity,0.6818181818181818,0.1715000000000004,0.07893232533931113,6.465262230961091,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster6,9,Radial Velocity,0.6666666666666666,0.17366666666666886,0.126979681469801,3.8825109205935893,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster7,5,Radial Velocity,0.8,0.1651999999999999,0.16440486610803076,3.861199580205076,0.004995004995004995,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube25_cluster8,4,Radial Velocity,1.0,0.17625,0.1926744339553123,4.275346672050198,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster0,12,Radial Velocity,0.9166666666666666,0.16833333333333322,0.107225100709779,6.979087250837013,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster1,10,Radial Velocity,1.0,0.16909999999999917,0.11813208708898788,7.033652079422681,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster2,25,Radial Velocity,0.92,0.1686799999999998,0.07159788823701355,10.493605586702133,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster3,10,Radial Velocity,0.9,0.1680999999999989,0.11862710482853489,6.16975354037257,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster4,6,Radial Velocity,1.0,0.17299999999999985,0.1578110684753572,5.240443575915205,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster5,5,Radial Velocity,0.8,0.1739999999999999,0.16889049706836523,3.7065436532323153,0.004995004995004995,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster6,11,Radial Velocity,0.9090909090909091,0.16609090909091082,0.10829524229684241,6.860873887362474,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster7,5,Radial Velocity,1.0,0.17599999999999957,0.1660843159362123,4.961335423848646,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster8,9,Radial Velocity,0.8888888888888888,0.17100000000000204,0.12214537988462684,5.8773315009292455,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster9,4,Radial Velocity,0.5,0.17475,0.1874831659109692,1.7348224221605724,0.13786213786213786,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster10,4,Radial Velocity,1.0,0.18,0.1955121479601715,4.194112788158029,0.002997002997002997,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster11,8,Radial Velocity,0.875,0.172125,0.131747331566905,5.335022665283057,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster12,10,Radial Velocity,0.9,0.16909999999999908,0.11685542349416293,6.2547375050719,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster13,4,Radial Velocity,1.0,0.1765,0.18634041429598683,4.419331163941367,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube26_cluster14,6,Radial Velocity,1.0,0.17666666666666628,0.15513435037626996,5.307227776030152,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster0,10,Radial Velocity,1.0,0.16909999999999917,0.11813208708898788,7.033652079422681,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster1,33,Radial Velocity,0.8484848484848485,0.16736363636363885,0.06177264365503101,11.026259713359968,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster2,7,Radial Velocity,1.0,0.1689999999999991,0.1429650306893289,5.812610230580169,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster3,6,Radial Velocity,0.8333333333333334,0.17533333333333304,0.15104230459635598,4.356395393717232,0.003996003996003996,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster4,9,Radial Velocity,0.6666666666666666,0.17366666666666886,0.126979681469801,3.8825109205935893,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube32_cluster5,4,Imaging,0.5,0.00125,0.017633419974582357,28.284360079832602,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube33_cluster0,10,Radial Velocity,1.0,0.16909999999999917,0.11813208708898788,7.033652079422681,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube33_cluster1,25,Radial Velocity,0.92,0.1686799999999998,0.07159788823701355,10.493605586702133,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube33_cluster2,6,Radial Velocity,1.0,0.16949999999999965,0.15426447347908182,5.383611542372494,0.000999000999000999,1000,42
orbital_pca2_cubes10_overlap0p35,orbital,pca2,cube33_cluster3,5,Radial Velocity,1.0,0.17359999999999987,0.168116150324707,4.915649081922554,0.002997002997002997,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube1_cluster0,8,Transit,1.0,0.748625,0.1490007864912132,1.6870716317650039,0.0959040959040959,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube2_cluster0,32,Transit,1.0,0.7438125,0.07806745380598712,3.2816172106326924,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube2_cluster1,10,Transit,1.0,0.7481999999999986,0.13325449335764142,1.8896173303829682,0.056943056943056944,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube2_cluster2,5,Transit,1.0,0.7419999999999994,0.19513072541247742,1.3221905440807789,0.2137862137862138,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube2_cluster3,5,Transit,1.0,0.7386000000000003,0.1929508745769214,1.3547489772884682,0.21578421578421578,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube3_cluster0,143,Transit,1.0,0.7483566433566434,0.03631975229900316,6.9285537679799445,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube4_cluster0,87,Transit,0.9770114942528736,0.7500229885057473,0.044378082309367003,5.114878650338056,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster0,10,Transit,1.0,0.7457999999999996,0.13726747611870835,1.85185891944403,0.057942057942057944,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster1,6,Transit,1.0,0.7468333333333341,0.18086512777329058,1.3997538927681143,0.1838161838161838,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube5_cluster2,4,Transit,1.0,0.74425,0.2182989635797662,1.171558471034835,0.3116883116883117,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube6_cluster0,17,Transit,0.9411764705882353,0.7472352941176468,0.10444764917740586,1.856826630355046,0.04995004995004995,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube10_cluster0,30,Transit,0.7,0.7451666666666662,0.07681850905436245,-0.5879659371506804,0.7892107892107892,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube11_cluster0,303,Transit,0.933993399339934,0.7481881188118814,0.024348652910546373,7.631029166610399,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube12_cluster0,1259,Transit,0.9563145353455124,0.7473169181890401,0.011050549887427827,18.912870335461598,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube12_cluster1,5,Transit,1.0,0.7386000000000003,0.1929508745769214,1.3547489772884682,0.21578421578421578,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube13_cluster0,1144,Transit,0.9388111888111889,0.7475629370629377,0.011605187442144036,16.47954871058234,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube13_cluster1,3,Transit,1.0,0.7343333333333326,0.2559928384415016,1.0377894486582537,0.3946053946053946,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube14_cluster0,518,Transit,0.88996138996139,0.7489247104247113,0.017974180895723814,7.846626244327622,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube15_cluster0,400,Transit,0.9375,0.7483474999999999,0.021537769005801594,8.782362739104888,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube15_cluster1,4,Transit,1.0,0.7505,0.2182309556410364,1.1432841838002006,0.3256743256743257,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube16_cluster0,98,Transit,0.9795918367346939,0.7483061224489795,0.04380445263672862,5.279959007906623,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube19_cluster0,107,Transit,0.6261682242990654,0.7472897196261644,0.04092817770968569,-2.959366922862914,0.999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube19_cluster1,3,Radial Velocity,0.6666666666666666,0.20000000000000082,0.23190036174568177,2.0123585110162323,0.1028971028971029,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube20_cluster0,964,Transit,0.8983402489626556,0.7475145228215777,0.01307519774720634,11.535253925570915,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube21_cluster0,2500,Transit,0.9252,0.7473032000000002,0.006163835637060304,28.861379581633933,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube22_cluster0,1237,Transit,0.8666127728375101,0.7471301535974129,0.01075686268241328,11.10757130287096,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube22_cluster1,3,Transit,1.0,0.7343333333333326,0.2559928384415016,1.0377894486582537,0.3946053946053946,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube23_cluster0,448,Transit,0.78125,0.7482477678571431,0.0199807054520691,1.6517050522577705,0.058941058941058944,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube23_cluster1,4,Radial Velocity,1.0,0.20225,0.19533928816292945,4.083919868360579,0.001998001998001998,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube24_cluster0,4,Radial Velocity,1.0,0.1975,0.19904459299363045,4.031759858082055,0.003996003996003996,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube24_cluster1,192,Transit,0.8958333333333334,0.7492916666666662,0.031698818655698104,4.622937790154055,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube25_cluster0,4,Transit,1.0,0.75275,0.21892906956363736,1.1293612149944774,0.32867132867132864,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube26_cluster0,29,Transit,0.5862068965517241,0.7503103448275833,0.07972096849687832,-2.0584728380750303,0.986013986013986,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube26_cluster1,4,Radial Velocity,1.0,0.182,0.18907934842282487,4.326226035911463,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube27_cluster0,540,Transit,0.8574074074074074,0.7477037037037029,0.01738655173032453,6.309687245939989,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube27_cluster1,4,Radial Velocity,1.0,0.182,0.18907934842282487,4.326226035911463,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube28_cluster0,905,Transit,0.8132596685082873,0.7474287292817696,0.012970797714620404,5.075319242109104,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube28_cluster1,4,Radial Velocity,0.5,0.192,0.19205728312146872,1.60368820694606,0.16683316683316685,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube29_cluster0,411,Radial Velocity,0.5085158150851582,0.19244768856447678,0.018453473546788716,17.127839142007154,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube30_cluster0,282,Radial Velocity,0.776595744680851,0.19304255319148958,0.023290113888932915,25.05583245630484,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube30_cluster1,4,Transit,0.75,0.75,0.21621748310439642,0.0,0.7462537462537463,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube31_cluster0,62,Radial Velocity,0.7580645161290323,0.19369354838709602,0.05004399469253923,11.277496355143587,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube34_cluster0,83,Transit,0.4939759036144578,0.7461927710843372,0.044973248931604516,-5.6081531457389655,1.0,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube35_cluster0,228,Microlensing,0.36403508771929827,0.04573684210526384,0.013574413314384024,23.44839797066972,0.000999000999000999,1000,42
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,cube36_cluster0,527,Radial Velocity,0.6470588235294118,0.19201897533206844,0.016329413158264257,27.866270746358655,0.000999000999000999,1000,42
