config_id,permutation_index,weighted_mean_purity,weighted_mean_entropy,node_method_nmi,dominant_method_assortativity
phys_min_pca2_cubes10_overlap0p35,130,0.725314183123878,0.8189873281457744,0.007618583285138976,0.1699604743083004
phys_min_pca2_cubes10_overlap0p35,131,0.7271843207660084,0.8168069644319044,0.006532505573648665,1.0
phys_min_pca2_cubes10_overlap0p35,132,0.7315230400957511,0.8088814652680616,0.00601945998251936,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,133,0.7318222621184919,0.8126345284406641,0.008225632483973387,1.0
phys_min_pca2_cubes10_overlap0p35,134,0.7300269299820467,0.8240352169585375,0.005983351597857605,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,135,0.7283064033512866,0.815968550230849,0.006685817988641291,1.0
phys_min_pca2_cubes10_overlap0p35,136,0.7342908438061041,0.8081023313999133,0.007673391819187144,0.30087390761548094
phys_min_pca2_cubes10_overlap0p35,137,0.7275583482944344,0.8254894741675262,0.006402497285555972,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,138,0.7347396768402155,0.8078207235848809,0.006494306706911266,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,139,0.7308497905445841,0.8174949645282191,0.007056009279454126,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,140,0.7289796529024536,0.8141288474402936,0.007932830634675097,0.793347766187758
phys_min_pca2_cubes10_overlap0p35,141,0.7267354877318971,0.8199065887639859,0.006271666458976285,
phys_min_pca2_cubes10_overlap0p35,142,0.7278575703171754,0.8202601076940154,0.007584526577263399,0.8469387755102045
phys_min_pca2_cubes10_overlap0p35,143,0.7298773189706762,0.81507736406282,0.0060024969545226575,
phys_min_pca2_cubes10_overlap0p35,144,0.7220975463794135,0.8286905503194495,0.006570859898428641,0.6296296296296295
phys_min_pca2_cubes10_overlap0p35,145,0.728755236385398,0.8175809461743723,0.007114154584708528,0.19540229885057375
phys_min_pca2_cubes10_overlap0p35,146,0.7253889886295631,0.8178812201397827,0.007749379157262168,0.8504273504273504
phys_min_pca2_cubes10_overlap0p35,147,0.7307001795332136,0.8132478709956446,0.006610551991070285,1.0
phys_min_pca2_cubes10_overlap0p35,148,0.7334679832435668,0.8071954418815448,0.006398527897252334,0.4902912621359229
phys_min_pca2_cubes10_overlap0p35,149,0.729802513464991,0.8129104708990997,0.005689746111406075,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,150,0.7323459006582884,0.8100282160245758,0.0052250586453974615,-0.00961538461538405
phys_min_pca2_cubes10_overlap0p35,151,0.7276331538001197,0.822039724048584,0.0043276421280272976,
phys_min_pca2_cubes10_overlap0p35,152,0.7342160383004189,0.8033007649972385,0.00748109989414897,0.758739537173806
phys_min_pca2_cubes10_overlap0p35,153,0.7283064033512866,0.8186317588215647,0.005429260522830828,-0.01571946795647204
phys_min_pca2_cubes10_overlap0p35,154,0.7375822860562538,0.8011862682413591,0.006769227689980207,0.8285714285714283
phys_min_pca2_cubes10_overlap0p35,155,0.7336175942549371,0.8051912537685179,0.006065642891592601,0.5900039047247163
phys_min_pca2_cubes10_overlap0p35,156,0.7269599042489527,0.8147763994622247,0.007829879867391332,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,157,0.7265110712148414,0.8226597826412781,0.0067398450742886615,0.6590909090909082
phys_min_pca2_cubes10_overlap0p35,158,0.7307001795332136,0.8182920913220589,0.006218191516159247,
phys_min_pca2_cubes10_overlap0p35,159,0.7319718731298623,0.8090117698756176,0.006302649737885869,1.0
phys_min_pca2_cubes10_overlap0p35,160,0.7319718731298623,0.815031291721456,0.006105718647502422,
