config_id,node_id,member_id,pl_name,hostname,row_index,cube_id,cluster_id,discoverymethod,disc_year,disc_facility,pl_rade_was_physically_derived,pl_rade_was_imputed,pl_bmasse_was_physically_derived,pl_bmasse_was_imputed,pl_dens_was_physically_derived,pl_dens_was_imputed,pl_orbper_was_physically_derived,pl_orbper_was_imputed,pl_orbsmax_was_physically_derived,pl_orbsmax_was_imputed,pl_insol_was_physically_derived,pl_insol_was_imputed,pl_eqt_was_physically_derived,pl_eqt_was_imputed,st_mass,pl_bmasse,pl_orbper,pl_orbsmax,pl_rade_was_imputed_catalog,pl_bmasse_was_imputed_catalog,pl_dens_was_imputed_catalog,pl_orbper_was_imputed_catalog,pl_orbsmax_was_imputed_catalog,pl_insol_was_imputed_catalog,pl_eqt_was_imputed_catalog,pl_rade_was_physically_derived_catalog,pl_bmasse_was_physically_derived_catalog,pl_dens_was_physically_derived_catalog,pl_orbper_was_physically_derived_catalog,pl_orbsmax_was_physically_derived_catalog,pl_insol_was_physically_derived_catalog,pl_eqt_was_physically_derived_catalog
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-373 c,Kepler-373 c,Kepler-373,3991,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.981,2.07,16.725948,0.126,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-375 b,Kepler-375 b,Kepler-375,3995,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.891,2.7,12.125934,0.101,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-375 c,Kepler-375 c,Kepler-375,3996,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.891,7.510000000000001,19.986326,0.141,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-376 c,Kepler-376 c,Kepler-376,3998,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.968,3.86,14.172326999999996,0.115,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-377 b,Kepler-377 b,Kepler-377,3999,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.043,2.51,12.509529000000002,0.1089999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-377 c,Kepler-377 c,Kepler-377,4000,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.043,4.900000000000001,27.014975999999997,0.182,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-378 b,Kepler-378 b,Kepler-378,4001,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.78,0.347,16.092361,0.112,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-378 c,Kepler-378 c,Kepler-378,4002,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.78,0.271,28.906009000000008,0.166,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-379 b,Kepler-379 b,Kepler-379,4003,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.125,3.39,20.09838,0.152,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-379 c,Kepler-379 c,Kepler-379,4004,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.125,5.86,62.78469699999999,0.326,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-38 b,Kepler-38 b,Kepler-38,4005,cube12,0,Transit,2012.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.941,122.00000000000004,105.59899999999996,0.4632,False,False,False,False,False,True,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-380 c,Kepler-380 c,Kepler-380,4007,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.99,2.15,7.630004,0.0779999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-381 b,Kepler-381 b,Kepler-381,4008,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.144,0.937,5.629021,0.066,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-381 c,Kepler-381 c,Kepler-381,4009,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.144,1.4599999999999995,13.391635,0.117,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-381 d,Kepler-381 d,Kepler-381,4010,cube12,0,Transit,2021.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.198,1.2300000000000004,8.256299973,0.0836399999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-382 c,Kepler-382 c,Kepler-382,4012,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.002,3.1500000000000004,12.162700999999997,0.0969999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-383 b,Kepler-383 b,Kepler-383,4013,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.669,2.3,12.904531999999996,0.095,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-383 c,Kepler-383 c,Kepler-383,4014,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.669,2.07,31.200750999999997,0.172,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-384 b,Kepler-384 b,Kepler-384,4015,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.882,1.4599999999999995,22.597053,0.148,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-384 c,Kepler-384 c,Kepler-384,4016,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.882,1.5099999999999998,45.348269,0.2359999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-385 b,Kepler-385 b,Kepler-385,4017,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.992,12.8,10.043685999999996,0.0969999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-385 c,Kepler-385 c,Kepler-385,4018,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.992,13.199999999999998,15.163161,0.127,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-385 d,Kepler-385 d,Kepler-385,4019,cube12,0,Transit,2020.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.05,7.36,56.4159,0.2872,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-386 b,Kepler-386 b,Kepler-386,4020,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.825,2.51,12.310430000000002,0.096,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-386 c,Kepler-386 c,Kepler-386,4021,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.825,3.120000000000001,25.193458000000003,0.155,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-387 b,Kepler-387 b,Kepler-387,4022,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.85,1.08,6.791636,0.068,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-387 c,Kepler-387 c,Kepler-387,4023,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.85,0.64,11.837548999999996,0.098,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-388 c,Kepler-388 c,Kepler-388,4025,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.635,0.566,13.297004,0.0929999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-389 c,Kepler-389 c,Kepler-389,4027,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.765,2.73,14.51143,0.11,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-39 b,Kepler-39 b,Kepler-39,4028,cube12,0,Transit,2011.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.29,6388.099999999998,21.08721,0.1639999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-390 b,Kepler-390 b,Kepler-390,4029,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.787,0.4770000000000001,6.738088000000001,0.065,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-390 c,Kepler-390 c,Kepler-390,4030,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.787,0.4179999999999999,13.060022,0.101,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-391 b,Kepler-391 b,Kepler-391,4031,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.27,1099.9999999999998,7.4175,0.083,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-391 c,Kepler-391 c,Kepler-391,4032,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.27,450.0000000000003,20.501000000000005,0.1639999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-392 b,Kepler-392 b,Kepler-392,4033,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.874,0.972,5.341853,0.059,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-392 c,Kepler-392 c,Kepler-392,4034,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.874,1.3700000000000003,10.423118000000002,0.0929999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-393 b,Kepler-393 b,Kepler-393,4035,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.256,2.21,9.182417,0.091,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-393 c,Kepler-393 c,Kepler-393,4036,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.256,2.33,14.613612000000002,0.1239999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-394 b,Kepler-394 b,Kepler-394,4037,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.87,3.189999999999999,8.005013,0.083,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-394 c,Kepler-394 c,Kepler-394,4038,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.87,3.39,12.130686,0.11,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-394 d,Kepler-394 d,Kepler-394,4039,cube12,0,Transit,2021.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.141,2.86,5.613580227,0.05904,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-395 b,Kepler-395 b,Kepler-395,4040,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.622827,1.08,7.054346,0.0609999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-395 c,Kepler-395 c,Kepler-395,4041,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.622827,2.3,34.989262,0.177,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-396 b,Kepler-396 b,Kepler-396,4042,cube12,0,Transit,2013.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.85,75.5,42.994,0.24067,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-396 c,Kepler-396 c,Kepler-396,4043,cube12,0,Transit,2013.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.85,17.899999999999995,88.505,0.38946,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-397 b,Kepler-397 b,Kepler-397,4044,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.844,6.619999999999999,22.250949,0.144,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-397 c,Kepler-397 c,Kepler-397,4045,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.844,31.600000000000005,135.498527,0.4799999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-398 c,Kepler-398 c,Kepler-398,4047,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.649,1.0099999999999998,11.419411999999998,0.087,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-398 d,Kepler-398 d,Kepler-398,4048,cube12,0,Transit,2016.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.72,0.6149999999999999,6.834370009999999,0.0618,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-399 b,Kepler-399 b,Kepler-399,4049,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.902,0.8400000000000001,14.425281,0.103,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-399 c,Kepler-399 c,Kepler-399,4050,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.902,2.6300000000000003,26.675690000000003,0.155,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-399 d,Kepler-399 d,Kepler-399,4051,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.902,4.23,58.034616,0.261,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-40 b,Kepler-40 b,Kepler-40,4053,cube12,0,Transit,2010.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.48,699.1999999999998,6.87349,0.0799999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-400 b,Kepler-400 b,Kepler-400,4054,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.08,3.3599999999999985,9.024389,0.087,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-400 c,Kepler-400 c,Kepler-400,4055,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.08,2.8300000000000005,17.340824,0.134,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-401 b,Kepler-401 b,Kepler-401,4056,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.173,3.57,14.383035,0.1219999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-401 c,Kepler-401 c,Kepler-401,4057,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.173,5.269999999999999,47.318218,0.2690000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-402 c,Kepler-402 c,Kepler-402,4060,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.072,3.05,6.124821,0.068,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-402 d,Kepler-402 d,Kepler-402,4061,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.072,2.48,8.921098999999998,0.087,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-402 e,Kepler-402 e,Kepler-402,4062,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.072,2.73,11.242861,0.102,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-403 b,Kepler-403 b,Kepler-403,4063,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.299,2.1,7.031462,0.076,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-403 c,Kepler-403 c,Kepler-403,4064,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.299,3.71,54.28074900000001,0.2969999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-403 d,Kepler-403 d,Kepler-403,4065,cube12,0,Transit,2016.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.25,2.6,13.61159129,0.12178,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-404 b,Kepler-404 b,Kepler-404,4066,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.86,2.15,11.829851,0.102,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-404 c,Kepler-404 c,Kepler-404,4067,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.86,3.61,14.751166,0.118,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-405 b,Kepler-405 b,Kepler-405,4068,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.873,4.98,10.613839000000002,0.095,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-405 c,Kepler-405 c,Kepler-405,4069,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.873,19.600000000000005,29.726681999999997,0.1879999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-409 b,Kepler-409 b,Kepler-409,4075,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.913,6.0,68.95832159999999,0.3192,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-410 A b,Kepler-410 A b,Kepler-410 A,4077,cube12,0,Transit,2013.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.214,8.44,17.833648,0.1225999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-411 c,Kepler-411 c,Kepler-411,4079,cube12,0,Transit,2016.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.87,26.4,7.834434999999999,0.0739,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-411 d,Kepler-411 d,Kepler-411,4080,cube12,0,Transit,2018.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.87,15.200000000000005,58.020350000000015,0.279,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-411 e,Kepler-411 e,Kepler-411,4081,cube12,0,Transit Timing Variations,2018.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.87,10.8,31.509728,0.1859999999999999,False,False,False,False,False,True,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-413 b,Kepler-413 b,Kepler-413,4083,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.82,67.0,66.26199999999999,0.3552999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-414 c,Kepler-414 c,Kepler-414,4085,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.89,29.899999999999995,7.171,0.07195,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-415 c,Kepler-415 c,Kepler-415,4087,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.67,4.700000000000001,8.708,0.0695,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-416 b,Kepler-416 b,Kepler-416,4088,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,58.20000000000002,6.319,0.0674,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-416 c,Kepler-416 c,Kepler-416,4089,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,6.13,12.209,0.1045399999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-417 b,Kepler-417 b,Kepler-417,4091,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9,11.000000000000002,12.331,0.1006,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-417 c,Kepler-417 c,Kepler-417,4092,cube12,0,Transit Timing Variations,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9,7.699999999999999,15.943000000000003,0.1194,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-418 b,Kepler-418 b,Kepler-418,4093,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.98,349.61124769999986,86.67856,0.39249,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-418 c,Kepler-418 c,Kepler-418,4094,cube12,0,Transit,2021.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.957,23.7,12.218299870000005,0.10632,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-419 b,Kepler-419 b,Kepler-419,4095,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.39,794.4999999999997,69.75459999999998,0.37,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-422 b,Kepler-422 b,Kepler-422,4101,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.15,136.66,7.8914483,0.082,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-427 b,Kepler-427 b,Kepler-427,4107,cube12,0,Transit,2014.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.96,92.16999999999996,10.290994,0.091,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-430 b,Kepler-430 b,Kepler-430,4110,cube12,0,Transit,2015.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.166,10.599999999999998,35.96800000000001,0.2244,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,Kepler-430 c,Kepler-430 c,Kepler-430,4111,cube12,0,Transit,2015.0,Kepler,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.166,3.71,110.97900000000004,0.4756999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False
