config_id,node_id,n_members,n_r3_valid,r3_valid_fraction,degree,component_id,component_size_nodes,shadow_score,top_method,top_method_fraction,method_entropy_norm,method_l1_boundary_N1,I_R3,physical_distance_v_to_N1,C_phys,size_weight,degree_weight,S_net,TOI,TOI_rank,region_class,interpretation_text,caution_text,one_minus_I_R3,TOI_recomputed,TOI_abs_error,dominant_toi_driver
orbital_pca2_cubes10_overlap0p35,cube19_cluster11,3,3,1.0,3,0,62,0.0780321359178534,Radial Velocity,0.6666666666666666,0.2764345909436749,0.9459797033567524,0.0,0.6919558862831443,0.7870988189988845,0.1710035548432092,0.3733048224778867,0.2526587653018034,0.0155180492176809,44,low_toi_region,"Nodo cube19_cluster11 priorizado como low_toi_region con TOI=0.016, shadow_score=0.078, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.01551804921768092,1.9081958235744878e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster7,3,3,1.0,3,0,62,0.0780321359178534,Radial Velocity,0.6666666666666666,0.2764345909436749,0.9459797033567524,0.0,0.6919558862831443,0.7870988189988845,0.1710035548432092,0.3733048224778867,0.2526587653018034,0.0155180492176809,45,low_toi_region,"Nodo cube13_cluster7 priorizado como low_toi_region con TOI=0.016, shadow_score=0.078, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.01551804921768092,1.9081958235744878e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster5,5,5,1.0,1,0,62,0.1039889201289726,Radial Velocity,0.8,0.2173220112736488,0.7514231499051233,0.0,0.8168523061848249,0.7163231800593761,0.2210188883798547,0.1866524112389433,0.2031100894723124,0.0151296043423171,46,low_toi_region,"Nodo cube26_cluster5 priorizado como low_toi_region con TOI=0.015, shadow_score=0.104, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.01512960434231713,3.122502256758253e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster2,5,5,1.0,3,0,62,0.1677127947621906,Radial Velocity,0.8,0.2173220112736488,1.2118913857677902,0.0,1.5498681484502168,0.3008794361603758,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0144945653929068,47,low_toi_region,"Nodo cube11_cluster2 priorizado como low_toi_region con TOI=0.014, shadow_score=0.168, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.01449456539290681,1.0408340855860843e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster7,5,5,1.0,3,0,62,0.1677127947621906,Radial Velocity,0.8,0.2173220112736488,1.2118913857677902,0.0,1.5498681484502168,0.3008794361603758,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0144945653929068,48,low_toi_region,"Nodo cube17_cluster7 priorizado como low_toi_region con TOI=0.014, shadow_score=0.168, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.01449456539290681,1.0408340855860843e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster2,25,25,1.0,3,17,4,0.0364897291243102,Radial Velocity,0.92,0.1451503995358521,0.1178021978021978,0.0133333333333333,0.0235074818960627,0.9997237373150184,0.4018959505641696,0.3733048224778867,0.387336670714172,0.0139415068092533,49,low_toi_region,"Nodo cube26_cluster2 priorizado como low_toi_region con TOI=0.014, shadow_score=0.036, I_R3=0.013 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9866666666666667,0.013941506809253396,9.540979117872439e-17,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube33_cluster1,25,25,1.0,3,17,4,0.0364897291243102,Radial Velocity,0.92,0.1451503995358521,0.1178021978021978,0.0133333333333333,0.0235074818960627,0.9997237373150184,0.4018959505641696,0.3733048224778867,0.387336670714172,0.0139415068092533,50,low_toi_region,"Nodo cube33_cluster1 priorizado como low_toi_region con TOI=0.014, shadow_score=0.036, I_R3=0.013 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9866666666666667,0.013941506809253396,9.540979117872439e-17,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube33_cluster3,5,5,1.0,1,22,2,0.0736729627932849,Radial Velocity,1.0,-0.0,0.3333333333333332,0.0,0.4072221039183897,0.9204294531433712,0.2210188883798547,0.1866524112389433,0.2031100894723124,0.0137730505169408,51,low_toi_region,"Nodo cube33_cluster3 priorizado como low_toi_region con TOI=0.014, shadow_score=0.074, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.013773050516940876,7.632783294297951e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster0,36,36,1.0,3,0,62,0.0535495017491053,Transit,0.9722222222222222,0.0551252354267415,0.1308724832214765,0.0,1.0727905210615951,0.5624574731560289,0.4454175221562355,0.3733048224778867,0.4077701669287169,0.0122817591013342,52,low_toi_region,"Nodo cube0_cluster0 priorizado como low_toi_region con TOI=0.012, shadow_score=0.054, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0122817591013342,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube2_cluster0,19,19,1.0,3,0,62,0.0509772986229528,Transit,1.0,-0.0,0.1379507727532913,0.0,0.96835766126539,0.6257162533393174,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0118471092695574,53,low_toi_region,"Nodo cube2_cluster0 priorizado como low_toi_region con TOI=0.012, shadow_score=0.051, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.011847109269557428,2.7755575615628914e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster4,19,19,1.0,3,0,62,0.0509772986229528,Transit,1.0,-0.0,0.1379507727532913,0.0,0.96835766126539,0.6257162533393174,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0118471092695574,54,low_toi_region,"Nodo cube7_cluster4 priorizado como low_toi_region con TOI=0.012, shadow_score=0.051, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.011847109269557428,2.7755575615628914e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster5,19,19,1.0,3,0,62,0.0445230871150616,Transit,0.8421052631578947,0.1894228911289456,0.1765110396149028,0.0,0.8231807806665624,0.7126154828148544,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0117841609001239,55,low_toi_region,"Nodo cube13_cluster5 priorizado como low_toi_region con TOI=0.012, shadow_score=0.045, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.011784160900123974,7.45931094670027e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster9,19,19,1.0,3,0,62,0.0445230871150616,Transit,0.8421052631578947,0.1894228911289456,0.1765110396149028,0.0,0.8231807806665624,0.7126154828148544,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0117841609001239,56,low_toi_region,"Nodo cube19_cluster9 priorizado como low_toi_region con TOI=0.012, shadow_score=0.045, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.011784160900123974,7.45931094670027e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster8,4,4,1.0,1,0,62,0.0696523616142129,Radial Velocity,0.5,0.4515449934959717,1.2793840351979886,0.0,0.5545765894711208,0.8574627022600103,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0114968758442221,57,low_toi_region,"Nodo cube13_cluster8 priorizado como low_toi_region con TOI=0.011, shadow_score=0.070, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.011496875844222114,1.3877787807814457e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,33,33,1.0,3,17,4,0.026540841699658,Radial Velocity,0.8484848484848485,0.2176453082750393,0.0978459291712303,0.0404040404040404,0.0,1.0,0.4349871154932708,0.3733048224778867,0.4029674775082766,0.0102629709385098,58,low_toi_region,"Nodo cube25_cluster2 priorizado como low_toi_region con TOI=0.010, shadow_score=0.027, I_R3=0.040 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9595959595959596,0.01026297093850988,7.979727989493313e-17,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,33,33,1.0,3,17,4,0.026540841699658,Radial Velocity,0.8484848484848485,0.2176453082750393,0.0978459291712303,0.0404040404040404,0.0,1.0,0.4349871154932708,0.3733048224778867,0.4029674775082766,0.0102629709385098,59,low_toi_region,"Nodo cube32_cluster1 priorizado como low_toi_region con TOI=0.010, shadow_score=0.027, I_R3=0.040 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9595959595959596,0.01026297093850988,7.979727989493313e-17,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube13_cluster2,6,6,1.0,3,0,62,0.0513773663372789,Radial Velocity,0.5,0.3010299956639811,0.6124502691317575,0.0,0.9239041251532104,0.6525944389484981,0.2400338356892154,0.3733048224778867,0.2993422596638316,0.0100365219660367,60,low_toi_region,"Nodo cube13_cluster2 priorizado como low_toi_region con TOI=0.010, shadow_score=0.051, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0100365219660367,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster1,6,6,1.0,3,0,62,0.0513773663372789,Radial Velocity,0.5,0.3010299956639811,0.6124502691317575,0.0,0.9239041251532104,0.6525944389484981,0.2400338356892154,0.3733048224778867,0.2993422596638316,0.0100365219660367,61,low_toi_region,"Nodo cube19_cluster1 priorizado como low_toi_region con TOI=0.010, shadow_score=0.051, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0100365219660367,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster4,4,4,1.0,3,0,62,0.0559504788248274,Transit,0.75,0.2442190502882155,0.4971903535471786,0.0,0.92787714965327,0.6501982241033587,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0099036057070693,62,low_toi_region,"Nodo cube11_cluster4 priorizado como low_toi_region con TOI=0.010, shadow_score=0.056, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.009903605707069317,1.734723475976807e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster12,4,4,1.0,3,0,62,0.0559504788248274,Transit,0.75,0.2442190502882155,0.4971903535471786,0.0,0.92787714965327,0.6501982241033587,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0099036057070693,63,low_toi_region,"Nodo cube17_cluster12 priorizado como low_toi_region con TOI=0.010, shadow_score=0.056, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.009903605707069317,1.734723475976807e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster6,19,19,1.0,3,0,62,0.0449470967751139,Transit,0.6842105263157895,0.2708498597796321,0.2438047989783137,0.0175438596491228,1.0573748047648894,0.5717687006493952,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0093776352040221,64,low_toi_region,"Nodo cube13_cluster6 priorizado como low_toi_region con TOI=0.009, shadow_score=0.045, I_R3=0.018 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9824561403508772,0.009377635204022116,1.5612511283791264e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster10,19,19,1.0,3,0,62,0.0449470967751139,Transit,0.6842105263157895,0.2708498597796321,0.2438047989783137,0.0175438596491228,1.0573748047648894,0.5717687006493952,0.369532534001239,0.3733048224778867,0.3714138890848539,0.0093776352040221,65,low_toi_region,"Nodo cube19_cluster10 priorizado como low_toi_region con TOI=0.009, shadow_score=0.045, I_R3=0.018 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9824561403508772,0.009377635204022116,1.5612511283791264e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,6,6,1.0,1,22,2,0.0491600479597313,Radial Velocity,0.8333333333333334,0.1956762467702945,0.3333333333333332,0.1111111111111111,0.4072221039183897,0.9204294531433712,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0085134054616624,66,low_toi_region,"Nodo cube32_cluster3 priorizado como low_toi_region con TOI=0.009, shadow_score=0.049, I_R3=0.111 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.8888888888888888,0.008513405461662417,1.734723475976807e-17,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube2_cluster1,8,8,1.0,3,0,62,0.0411575583306417,Transit,1.0,-0.0,0.1518537328593195,0.0416666666666666,0.8838391021280403,0.6766603847858266,0.2710342219165003,0.3733048224778867,0.3180854949506049,0.0084894746001759,67,low_toi_region,"Nodo cube2_cluster1 priorizado como low_toi_region con TOI=0.008, shadow_score=0.041, I_R3=0.042 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.9583333333333334,0.008489474600175942,4.163336342344337e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster5,4,4,1.0,1,0,62,0.0486651803090079,Transit,1.0,-0.0,0.2451288497800126,0.0,0.7303692825830926,0.7658877622382374,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0071748400557279,68,low_toi_region,"Nodo cube11_cluster5 priorizado como low_toi_region con TOI=0.007, shadow_score=0.049, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.007174840055727991,9.107298248878237e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster3,38,38,1.0,1,0,62,0.0278662193937984,Transit,0.8421052631578947,0.2203191406189921,0.0939164378576863,0.0,0.5445933840259612,0.8621802038623618,0.4519112841008151,0.1866524112389433,0.2904312842024845,0.0069778156942031,69,low_toi_region,"Nodo cube11_cluster3 priorizado como low_toi_region con TOI=0.007, shadow_score=0.028, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.006977815694203121,2.168404344971009e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube12_cluster1,4,4,1.0,1,0,62,0.0212715413086022,Transit,0.75,0.2442190502882155,0.1890243902439024,0.0,0.6033566422939981,0.833584986234704,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0034133246761632,70,low_toi_region,"Nodo cube12_cluster1 priorizado como low_toi_region con TOI=0.003, shadow_score=0.021, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.003413324676163263,6.288372600415926e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster0,110,110,1.0,9,1,12,0.0035321496174208,Transit,0.990909090909091,0.0224882462897888,0.0062770562770562,0.0,0.0073506171962852,0.99997298457834,0.5809346331144857,0.6200458888731157,0.6001717512234716,0.002119839151575,71,low_toi_region,"Nodo cube1_cluster0 priorizado como low_toi_region con TOI=0.002, shadow_score=0.004, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.002119839151575055,5.5077470362263625e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster1,110,110,1.0,9,1,12,0.0035321496174208,Transit,0.990909090909091,0.0224882462897888,0.0062770562770562,0.0,0.0073506171962852,0.99997298457834,0.5809346331144857,0.6200458888731157,0.6001717512234716,0.002119839151575,72,low_toi_region,"Nodo cube6_cluster1 priorizado como low_toi_region con TOI=0.002, shadow_score=0.004, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.002119839151575055,5.5077470362263625e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster1,12,12,1.0,3,1,12,0.0054550719507338,Transit,1.0,-0.0,0.0172413793103447,0.0,0.5318763919726267,0.8681018363941077,0.316394173142565,0.3733048224778867,0.343673494232568,0.0016274857574724,73,low_toi_region,"Nodo cube5_cluster1 priorizado como low_toi_region con TOI=0.002, shadow_score=0.005, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0016274857574724794,7.936359902593892e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster1,12,12,1.0,3,1,12,0.0054550719507338,Transit,1.0,-0.0,0.0172413793103447,0.0,0.5318763919726267,0.8681018363941077,0.316394173142565,0.3733048224778867,0.343673494232568,0.0016274857574724,74,low_toi_region,"Nodo cube0_cluster1 priorizado como low_toi_region con TOI=0.002, shadow_score=0.005, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0016274857574724794,7.936359902593892e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster2,5,5,1.0,3,1,12,0.0039292246823085,Transit,1.0,-0.0,0.0177777777777777,0.0,0.0471522258198969,0.9988889514720818,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0011273806288534,75,low_toi_region,"Nodo cube5_cluster2 priorizado como low_toi_region con TOI=0.001, shadow_score=0.004, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0011273806288534846,8.456776945386935e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster2,5,5,1.0,3,1,12,0.0039292246823085,Transit,1.0,-0.0,0.0177777777777777,0.0,0.0471522258198969,0.9988889514720818,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0011273806288534,76,low_toi_region,"Nodo cube0_cluster2 priorizado como low_toi_region con TOI=0.001, shadow_score=0.004, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0011273806288534846,8.456776945386935e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster3,8,8,1.0,3,1,12,0.0047549863494122,Transit,1.0,-0.0,0.0175438596491228,0.0,0.9038140657850688,0.6646863971727596,0.2710342219165003,0.3733048224778867,0.3180854949506049,0.0010053329821541,77,low_toi_region,"Nodo cube0_cluster3 priorizado como low_toi_region con TOI=0.001, shadow_score=0.005, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.001005332982154194,9.389190813724468e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster3,8,8,1.0,3,1,12,0.0047549863494122,Transit,1.0,-0.0,0.0175438596491228,0.0,0.9038140657850688,0.6646863971727596,0.2710342219165003,0.3733048224778867,0.3180854949506049,0.0010053329821541,78,low_toi_region,"Nodo cube5_cluster3 priorizado como low_toi_region con TOI=0.001, shadow_score=0.005, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.001005332982154194,9.389190813724468e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster6,4,4,1.0,5,1,12,0.0034526778984005,Transit,1.0,-0.0,0.017391304347826,0.0,0.4185757886643574,0.916124647574227,0.1985289791580297,0.4824894837218527,0.3094965987822551,0.0009789635300898,79,low_toi_region,"Nodo cube7_cluster6 priorizado como low_toi_region con TOI=0.001, shadow_score=0.003, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.000978963530089883,8.304988641238964e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube2_cluster3,4,4,1.0,5,1,12,0.0034526778984005,Transit,1.0,-0.0,0.017391304347826,0.0,0.4185757886643574,0.916124647574227,0.1985289791580297,0.4824894837218527,0.3094965987822551,0.0009789635300898,80,low_toi_region,"Nodo cube2_cluster3 priorizado como low_toi_region con TOI=0.001, shadow_score=0.003, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.000978963530089883,8.304988641238964e-17,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster5,3,3,1.0,3,1,12,0.0,Transit,1.0,-0.0,0.0,0.0,0.1584922097878894,0.9875186559522946,0.1710035548432092,0.3733048224778867,0.2526587653018034,0.0,81,low_toi_region,"Nodo cube1_cluster5 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube2_cluster2,7,7,1.0,1,5,2,0.0,Transit,0.8571428571428571,0.1781112539711337,0.0,0.0,0.0,1.0,0.2565053322648138,0.1866524112389433,0.218808909240172,0.0,82,low_toi_region,"Nodo cube2_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster2,17,17,1.0,1,2,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.1253572254936277,0.9921735702509132,0.3565359993381049,0.1866524112389433,0.2579695795436811,0.0,83,low_toi_region,"Nodo cube1_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster3,5,5,1.0,0,3,1,,Transit,1.0,-0.0,,0.0,,,0.2210188883798547,0.0,0.0,0.0,84,isolated_or_low_support_region,"Nodo cube1_cluster3 priorizado como isolated_or_low_support_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,,,bottleneck=network_support; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster4,4,4,1.0,1,4,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,85,low_toi_region,"Nodo cube1_cluster4 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster2,4,4,1.0,1,11,2,0.0,Transit,0.75,0.2442190502882155,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,86,low_toi_region,"Nodo cube8_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster3,4,4,1.0,1,4,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,87,low_toi_region,"Nodo cube6_cluster3 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster2,12,12,1.0,1,2,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.1253572254936277,0.9921735702509132,0.316394173142565,0.1866524112389433,0.2430138582859247,0.0,88,low_toi_region,"Nodo cube6_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
