config_id,node_id,anchor_pl_name,discoverymethod,disc_year,disc_facility,pl_bmasse,pl_orbper,pl_orbsmax,r3_log_mass,r3_log_period,r3_log_semimajor,r3_imputation_score,distance_to_node_centroid,anchor_representativeness,rv_proxy,rv_proxy_with_star,delta_rel_neighbors_best,delta_rel_neighbors_mean,delta_rel_analog_best,TOI,ATI,ATI_rank,deficit_class,expected_incompleteness_direction,anchor_selection_reason,interpretation_text,caution_text,positive_delta_rel_neighbors_best,one_minus_anchor_I_R3,ATI_recomputed,ATI_abs_error,dominant_ati_driver
orbital_pca2_cubes10_overlap0p35,cube0_cluster1,Kepler-1323 b,Transit,2016.0,Kepler,2.9199999999999995,0.9299066779999998,0.0191099999999999,0.4653828514484182,-0.0315606334495639,-1.7187393129449893,0.0,0.6614441720414399,0.8609956031173647,0.4759030625982728,0.4279817243941893,0.0909090909008264,0.0147580735790339,0.0,0.0016274857574724,0.0001273870982902,71,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-1323 b en cube0_cluster1 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.00012738709829022567,2.5668486433594317e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube2_cluster3,Kepler-732 c,Transit,2016.0,Kepler,2.15,0.8930412360000001,0.0143,0.3324384599156053,-0.0491284871878397,-1.844663962534938,0.0,0.1309208654218691,0.8598733550732286,0.3488146223115519,0.5553505689592094,0.1428571428367347,0.0831304112457723,0.0,0.0009789635300898,0.0001202549507132,72,weak_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-732 c en cube2_cluster3 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1428571428367347,1.0,0.00012025495071319901,9.893344823930228e-19,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster6,Kepler-732 c,Transit,2016.0,Kepler,2.15,0.8930412360000001,0.0143,0.3324384599156053,-0.0491284871878397,-1.844663962534938,0.0,0.1309208654218691,0.8598733550732286,0.3488146223115519,0.5553505689592094,0.1428571428367347,0.0831304112457723,0.0,0.0009789635300898,0.0001202549507132,73,weak_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-732 c en cube7_cluster6 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1428571428367347,1.0,0.00012025495071319901,9.893344823930228e-19,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster2,HD 80653 b,Transit,2020.0,K2,5.719999999999999,0.7195730000000001,0.0166099999999999,0.7573960287930241,-0.1429251407280991,-1.7796303675486085,0.0,0.1402910744694539,0.9644165931620188,0.8050377423690572,0.7571164041649736,0.0909090909008264,0.0113393550868726,0.0,0.0011273806288534,9.884223501608086e-05,74,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla HD 80653 b en cube5_cluster2 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,9.884223501607342e-05,7.440337408681774e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster2,HD 80653 b,Transit,2020.0,K2,5.719999999999999,0.7195730000000001,0.0166099999999999,0.7573960287930241,-0.1429251407280991,-1.7796303675486085,0.0,0.1402910744694539,0.9644165931620188,0.8050377423690572,0.7571164041649736,0.0909090909008264,0.0113393550868726,0.0,0.0011273806288534,9.884223501608086e-05,75,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla HD 80653 b en cube0_cluster2 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,9.884223501607342e-05,7.440337408681774e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster3,Kepler-780 b,Transit,2016.0,Kepler,0.64,0.6773751640000001,0.0149999999999999,-0.1938200260161128,-0.1691707308320547,-1.823908740944321,0.0,0.0998282902316678,0.985743552729001,-0.1374297824054279,-0.1403106982605229,0.0909090909008264,0.0152334152308923,0.0,0.0010053329821541,9.009095503765688e-05,76,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-780 b en cube5_cluster3 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,9.009095503764841e-05,8.470329472543003e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube0_cluster3,Kepler-780 b,Transit,2016.0,Kepler,0.64,0.6773751640000001,0.0149999999999999,-0.1938200260161128,-0.1691707308320547,-1.823908740944321,0.0,0.0998282902316678,0.985743552729001,-0.1374297824054279,-0.1403106982605229,0.0909090909008264,0.0152334152308923,0.0,0.0010053329821541,9.009095503765688e-05,77,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-780 b en cube0_cluster3 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,9.009095503764841e-05,8.470329472543003e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,HD 11506 c,Radial Velocity,2008.0,W. M. Keck Observatory,127.1313628,223.92,0.771,2.104252702487555,2.350092885458106,-0.112945621949043,0.0,0.1280295492300732,0.9938421110615256,1.320888407334853,1.263315186885021,0.0,-3.23529367457137,0.0,0.0309282146843902,0.0,78,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 11506 c en cube18_cluster0 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=local_deficit; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 95872 b,Radial Velocity,2015.0,Multiple Facilities,1188.6841999999997,4374.999999999998,5.149999999999997,3.075066490098717,3.640978057358332,0.7118072290411908,0.0,0.0603786898303803,0.9718202735630252,1.86140713764594,1.9646751109697689,0.0,-1.066666666457037,0.0,0.0163684176016325,0.0,79,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 95872 b en cube25_cluster5 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=local_deficit; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube12_cluster1,GJ 3293 b,Radial Velocity,2015.0,La Silla Observatory,23.54,30.598700000000004,0.14339,1.371806458507416,1.4857029756704825,-0.8434811352529726,0.0,0.426466319746477,0.1402000288354431,0.8765721332839218,1.1277392730186548,0.0,-10.843722366373116,0.0,0.0034133246761632,0.0,80,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 3293 b en cube12_cluster1 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=local_deficit; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster5,Kepler-732 c,Transit,2016.0,Kepler,2.15,0.8930412360000001,0.0143,0.3324384599156053,-0.0491284871878397,-1.844663962534938,0.0,0.0287527398642315,0.9248223592411392,0.3488146223115519,0.5553505689592094,0.0,-1.1111111106851852,0.0,0.0,0.0,81,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-732 c en cube1_cluster5 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube2_cluster2,G 264-012 b,Radial Velocity,2021.0,Calar Alto Observatory,2.5,2.30538,0.02279,0.3979400086720376,0.3627425211795154,-1.6422556748196244,0.0,0.1451648806331757,0.8819887044860202,0.2770258349455324,0.6285215354007243,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,82,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla G 264-012 b en cube2_cluster2 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster2,TOI-1807 b,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),2.44,0.5493709700000001,0.0122,0.3873898263387294,-0.2601342934081942,-1.913640169325252,0.0,0.0598851093471732,0.9756983485651052,0.4741012574747941,0.5369759456668927,0.0,-0.06666666666,0.0,0.0,0.0,83,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla TOI-1807 b en cube1_cluster2 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster3,TOI-2260 b,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),3.26,0.3524727999999998,0.0096999999999999,0.5132176000679389,-0.4528743914830447,-2.01322826573376,0.0,0.350293047841606,0.885919538240164,0.6641757305622872,0.6670856008305872,0.0,,0.0,0.0,0.0,84,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla TOI-2260 b en cube1_cluster3 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube1_cluster4,K2-147 b,Transit,2018.0,K2,2.77,0.961939,0.0157499999999999,0.4424797690644486,-0.0168524672588123,-1.8027194418743837,0.0,0.2409770456162284,0.8560847152475688,0.4480972581507194,0.6144249949164886,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,85,moderate_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla K2-147 b en cube1_cluster4 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster2,GJ 3988 b,Radial Velocity,2023.0,Calar Alto Observatory,3.69,6.9442,0.0404999999999999,0.5670263661590603,0.841622220469927,-1.3925449767853326,0.0,0.0998452097641374,0.932707879371904,0.286485626002418,0.7762925420951978,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,86,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 3988 b en cube8_cluster2 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster3,K2-147 b,Transit,2018.0,K2,2.77,0.961939,0.0157499999999999,0.4424797690644486,-0.0168524672588123,-1.8027194418743837,0.0,0.2409770456162284,0.8560847152475688,0.4480972581507194,0.6144249949164886,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,87,moderate_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla K2-147 b en cube6_cluster3 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster2,Kepler-828 b,Transit,2016.0,Kepler,2.89,0.5678571360000001,0.0122799999999999,0.4608978427565479,-0.2457609122660784,-1.9108016331948547,0.0,0.0206142300510482,0.9939313068001192,0.5428181468452407,0.6038281342594741,0.19999999996,0.1386363636150671,0.0,0.0,0.0,88,weak_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-828 b en cube6_cluster2 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.19999999996,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster4,Kepler-732 c,Transit,2016.0,Kepler,2.15,0.8930412360000001,0.0143,0.3324384599156053,-0.0491284871878397,-1.844663962534938,0.0,0.0287527398642315,0.9248223592411392,0.3488146223115519,0.5553505689592094,0.0,-1.1111111106851852,0.0,0.0,0.0,89,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla Kepler-732 c en cube6_cluster4 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster1,GJ 1265 b,Radial Velocity,2018.0,Calar Alto Observatory,7.4,3.651100000000001,0.026,0.8692317197309762,0.5624237280068188,-1.585026652029182,0.0,0.2913256172548441,0.8043050827755512,0.6817571437287033,1.1814771421894408,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,90,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 1265 b en cube7_cluster1 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster2,Wolf 1061 c,Radial Velocity,2015.0,La Silla Observatory,3.4100000000000006,17.8719,0.089,0.5327543789924978,1.2521707257374195,-1.0506099933550872,0.0,0.1084757498109631,0.6885074165328616,0.1153641370800246,0.4697992501385864,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,91,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla Wolf 1061 c en cube7_cluster2 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster3,K2-146 b,Transit,2018.0,K2,5.769999999999999,2.6446000000000005,0.0247999999999999,0.7611758131557314,0.4223599936000717,-1.6055483191737856,0.0,0.1604122190294254,0.9741329012585604,0.6203891486223742,0.9405038194385617,0.0,,0.0,0.0,0.0,92,no_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla K2-146 b en cube7_cluster3 con ATI=0.000, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster3,HD 11977 b,Radial Velocity,2005.0,La Silla Observatory,2080.0,710.9999999999998,1.9299999999999995,3.318063334962761,2.851869600729766,0.2855573090077736,0.0,0.1222577523034683,0.9285642993224474,2.367440134719506,2.1800845565543545,0.3333333332222222,0.277777777699074,0.0,0.0,0.0,93,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 11977 b en cube17_cluster3 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster9,GJ 667 C b,Radial Velocity,2012.0,La Silla Observatory,5.680000000000001,7.202999999999999,0.050431,0.7543483357110189,0.8575134147766897,-1.2973024200983314,0.0,0.4556440290315279,0.1363734081514498,0.4685105307854557,0.7895012375335306,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,94,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 667 C b en cube13_cluster9 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster4,Wolf 1061 c,Radial Velocity,2015.0,La Silla Observatory,3.4100000000000006,17.8719,0.089,0.5327543789924978,1.2521707257374195,-1.0506099933550872,0.0,0.1084757498109631,0.6885074165328616,0.1153641370800246,0.4697992501385864,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,95,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla Wolf 1061 c en cube13_cluster4 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster1,TOI-1680 b,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),2.75,4.802634500000001,0.03144,0.4393326938302626,0.6814795363218359,-1.5025174626326296,0.0,0.0179759374864658,0.9968891040168002,0.2121728483896506,0.7089797234581774,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,96,moderate_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla TOI-1680 b en cube8_cluster1 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster8,TOI-1680 b,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),2.75,4.802634500000001,0.03144,0.4393326938302626,0.6814795363218359,-1.5025174626326296,0.0,0.0179759374864658,0.9968891040168002,0.2121728483896506,0.7089797234581774,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,97,moderate_deficit,vecinos compatibles bajo referencia local en region fisico-orbital comparable,No preferred-method candidate dominated the filters; selected the least-imputed representative nearest to the medoid.,"Ancla TOI-1680 b en cube7_cluster8 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster7,GJ 667 C b,Radial Velocity,2012.0,La Silla Observatory,5.680000000000001,7.202999999999999,0.050431,0.7543483357110189,0.8575134147766897,-1.2973024200983314,0.0,0.4556440290315279,0.1363734081514498,0.4685105307854557,0.7895012375335306,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,98,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 667 C b en cube7_cluster7 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster5,G 264-012 b,Radial Velocity,2021.0,Calar Alto Observatory,2.5,2.30538,0.02279,0.3979400086720376,0.3627425211795154,-1.6422556748196244,0.0,0.1451648806331757,0.8819887044860202,0.2770258349455324,0.6285215354007243,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,99,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla G 264-012 b en cube7_cluster5 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster9,GJ 3988 b,Radial Velocity,2023.0,Calar Alto Observatory,3.69,6.9442,0.0404999999999999,0.5670263661590603,0.841622220469927,-1.3925449767853326,0.0,0.0998452097641374,0.932707879371904,0.286485626002418,0.7762925420951978,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,100,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 3988 b en cube7_cluster9 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster0,GJ 1265 b,Radial Velocity,2018.0,Calar Alto Observatory,7.4,3.651100000000001,0.026,0.8692317197309762,0.5624237280068188,-1.585026652029182,0.0,0.2913256172548441,0.8043050827755512,0.6817571437287033,1.1814771421894408,0.2499999999375,0.2333333332783333,0.0,0.0,0.0,101,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 1265 b en cube8_cluster0 con ATI=0.000, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster8,HD 111591 b,Radial Velocity,2017.0,Multiple Observatories,1398.4520000000002,1056.4,2.5000000000000004,3.145647564384425,3.0238283925348863,0.3979400086720376,0.0,0.0179039362899598,0.9989168781364556,2.137704766872796,1.945836946919312,0.3333333332222222,0.277777777699074,0.0,0.0,0.0,102,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 111591 b en cube17_cluster8 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster11,HD 86950 b,Radial Velocity,2016.0,Multiple Observatories,1144.1880000000003,1269.9999999999998,2.72,3.0584973886655247,3.103803720955957,0.4345689040341987,0.0,0.1423934229355581,0.72386682647861,2.0238961483468723,1.8771574229868355,0.3333333332222222,0.3055555554606481,0.0,0.0,0.0,103,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 86950 b en cube17_cluster11 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster2,HD 11977 b,Radial Velocity,2005.0,La Silla Observatory,2080.0,710.9999999999998,1.9299999999999995,3.318063334962761,2.851869600729766,0.2855573090077736,0.0,0.1222577523034683,0.9285642993224474,2.367440134719506,2.1800845565543545,0.3333333332222222,0.277777777699074,0.0,0.0,0.0,104,moderate_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 11977 b en cube24_cluster2 con ATI=0.000, deficit moderate_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.3333333332222222,1.0,0.0,0.0,bottleneck=TOI_region; strongest=anchor_low_imputation
