config_id,node_id,n_members,top_method,top_method_fraction,method_entropy,method_entropy_norm,mean_imputation_fraction,mean_physically_derived_fraction,degree,component_id,lens_1_mean,lens_2_mean,component_n_nodes,is_peripheral
phys_min_pca2_cubes10_overlap0p35,cube51_cluster2,7,Transit,0.8571428571428571,0.410116318288409,0.17103178897792257,0.0,0.0,1,1,0.5926450093654111,0.0971161461753364,33.0,True
phys_min_pca2_cubes10_overlap0p35,cube52_cluster0,723,Transit,0.5477178423236515,1.0297835798179165,0.42945310894088695,0.0,0.0,8,1,0.7298890485924565,0.1978515683648067,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube53_cluster0,409,Transit,0.4889975550122249,1.092640990613346,0.4556666852836412,0.0,0.0,5,1,0.7055420665756031,0.2581172261656912,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube59_cluster0,4,Transit,1.0,-0.0,-0.0,0.0,0.0,4,1,1.3572204727887125,-0.3352832587043755,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube5_cluster0,90,Transit,0.9222222222222223,0.33524344800484135,0.13980737683076896,0.0,0.0,2,1,-1.4178726997872424,-0.0142587922430571,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube60_cluster0,339,Radial Velocity,0.6224188790560472,1.128337738396626,0.4705533853777706,0.0,0.0,5,1,1.290267577176177,-0.1818672379600242,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube60_cluster1,19,Radial Velocity,0.631578947368421,0.9514879602387298,0.3968012994697357,0.4210526315789473,0.0,3,1,1.3509848596724905,-0.0903065210229331,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube60_cluster2,3,Transit,1.0,-0.0,-0.0,0.0,0.0,3,1,1.3474535598945765,-0.3375291295095626,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube61_cluster0,769,Radial Velocity,0.48634590377113135,1.1625520256458137,0.4848218514101754,0.0305591677503251,0.0,10,1,1.112678430327931,-0.0240300842472302,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube62_cluster0,794,Transit,0.5163727959697733,1.0178970048573566,0.4244960221592411,0.0,0.0,7,1,0.9481456488217616,0.1476673120587052,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube63_cluster0,263,Transit,0.5741444866920152,0.995184254080577,0.4150240693869778,0.0,0.0,3,1,0.8800953783055582,0.2640651476353601,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube66_cluster0,189,Radial Velocity,0.5079365079365079,1.3585861867971354,0.5665744464359572,0.0,0.0,4,1,1.5022424412953412,-0.3686571771951086,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube67_cluster0,438,Radial Velocity,0.6232876712328768,1.1901942172940165,0.49634954069743276,0.0,0.0,6,1,1.3478760799588216,-0.2262183163411233,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube67_cluster1,39,Radial Velocity,0.5641025641025641,1.108532627877628,0.46229401277561133,0.3717948717948718,0.0,3,1,1.435834364828264,-0.100242111441295,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube68_cluster0,271,Radial Velocity,0.5498154981549815,1.2427705164176839,0.5182755604532122,0.0682656826568265,0.0,7,1,1.271881961577534,-0.1124450600440436,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube69_cluster0,19,Transit,1.0,-0.0,-0.0,0.0,0.0,3,1,1.2078608988036927,0.0680681400510728,33.0,False
phys_min_pca2_cubes10_overlap0p35,cube6_cluster0,11,Transit,0.9090909090909091,0.30463609734923813,0.12704312019170227,0.0,0.0,1,1,-1.620642818636559,0.0142588505217129,33.0,True
phys_min_pca2_cubes10_overlap0p35,cube11_cluster0,4,Transit,0.75,0.5623351446188083,0.234511970142281,0.0,0.0,3,2,-0.8535728082136975,-0.3358660389210007,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube12_cluster1,4,Transit,0.75,0.5623351446188083,0.234511970142281,0.0,0.0,3,2,-0.8535728082136975,-0.3358660389210007,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube19_cluster0,4,Transit,0.75,0.5623351446188083,0.234511970142281,0.0,0.0,3,2,-0.8535728082136975,-0.3358660389210007,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube20_cluster1,4,Transit,0.75,0.5623351446188083,0.234511970142281,0.0,0.0,3,2,-0.8535728082136975,-0.3358660389210007,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube20_cluster2,4,Transit,1.0,-0.0,-0.0,0.0,0.0,0,3,-0.7877346546873316,-0.2660942683329189,1.0,True
phys_min_pca2_cubes10_overlap0p35,cube21_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.0,1,4,-0.7669652529362312,0.0843139655333928,2.0,True
phys_min_pca2_cubes10_overlap0p35,cube22_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.0,1,4,-0.7669652529362312,0.0843139655333928,2.0,True
phys_min_pca2_cubes10_overlap0p35,cube29_cluster0,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,5,-0.0842110643561893,-0.3239983671214066,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube30_cluster3,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,5,-0.0842110643561893,-0.3239983671214066,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube39_cluster0,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,5,-0.0842110643561893,-0.3239983671214066,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube40_cluster4,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,5,-0.0842110643561893,-0.3239983671214066,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube30_cluster2,3,Transit,1.0,-0.0,-0.0,0.0,0.0,0,6,-0.3280272196764572,-0.1985757967510146,1.0,True
phys_min_pca2_cubes10_overlap0p35,cube32_cluster1,9,Transit,1.0,-0.0,-0.0,0.0,0.0,3,7,0.0164267425190384,0.2079893258164185,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube33_cluster0,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,7,0.0077237004072777,0.2160050954737869,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube42_cluster1,9,Transit,1.0,-0.0,-0.0,0.0,0.0,3,7,0.0164267425190384,0.2079893258164185,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube43_cluster1,6,Transit,1.0,-0.0,-0.0,0.0,0.0,3,7,0.0077237004072777,0.2160050954737869,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube40_cluster1,7,Transit,1.0,-0.0,-0.0,0.0,0.0,0,8,0.0875727203684331,-0.2294925404972301,1.0,True
phys_min_pca2_cubes10_overlap0p35,cube40_cluster2,5,Transit,1.0,-0.0,-0.0,0.0,0.0,0,9,0.182444122115994,-0.2155530499906024,1.0,True
phys_min_pca2_cubes10_overlap0p35,cube41_cluster1,5,Transit,0.8,0.5004024235381879,0.20868401936261904,0.0,0.0,0,10,0.170773875497354,-0.0416084217833189,1.0,True
phys_min_pca2_cubes10_overlap0p35,cube41_cluster2,7,Transit,1.0,-0.0,-0.0,0.0,0.0,2,11,0.294940576359373,0.0159979684277804,3.0,True
phys_min_pca2_cubes10_overlap0p35,cube42_cluster3,4,Transit,1.0,-0.0,-0.0,0.0,0.0,2,11,0.2863838286330869,0.0282959763844387,3.0,True
phys_min_pca2_cubes10_overlap0p35,cube51_cluster3,6,Transit,1.0,-0.0,-0.0,0.0,0.0,2,11,0.3001269934644703,0.0153083285616852,3.0,True
phys_min_pca2_cubes10_overlap0p35,cube41_cluster3,5,Transit,1.0,-0.0,-0.0,0.0,0.0,1,12,0.1864984270499861,0.0813098704827662,2.0,True
phys_min_pca2_cubes10_overlap0p35,cube42_cluster2,5,Transit,1.0,-0.0,-0.0,0.0,0.0,1,12,0.1864984270499861,0.0813098704827662,2.0,True
phys_min_pca2_cubes10_overlap0p35,cube61_cluster1,7,Transit,1.0,-0.0,-0.0,0.0,0.0,3,13,1.329871786822981,0.0353001311401131,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube62_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.0,3,13,1.3262705422986278,0.0499299420229639,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube68_cluster1,7,Transit,1.0,-0.0,-0.0,0.0,0.0,3,13,1.329871786822981,0.0353001311401131,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube69_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.0,3,13,1.3262705422986278,0.0499299420229639,4.0,False
phys_min_pca2_cubes10_overlap0p35,cube67_cluster2,4,Imaging,0.5,0.6931471805599453,0.2890648263178878,0.0,0.0,0,14,1.5439919667218285,-0.2263068159244549,1.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube10_cluster0,30,Transit,0.7,0.6108643020548935,0.2652949955741215,0.0833333333333333,0.0222222222222222,3,0,-0.9067145868192223,-1.640061661080232,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,303,Transit,0.933993399339934,0.24318456292152735,0.10561371376087346,0.044004400440044,0.0187018701870187,7,0,-1.0777631168781472,-0.9784247093318428,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,1259,Transit,0.9563145353455124,0.19024925543167928,0.08262420182018057,0.0415673815197246,0.0211808313476303,10,0,-1.1520127310654482,-0.3446415394526346,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.0,3,0,-2.739184021695642,-0.0299670284504521,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,1144,Transit,0.9388111888111889,0.24597114787567947,0.10682391222981635,0.0388986013986014,0.0189393939393939,11,0,-1.324836737668785,0.1142396115795548,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,518,Transit,0.88996138996139,0.3841328703827094,0.16682678592486774,0.0463320463320463,0.0086872586872586,8,0,-1.360484649240258,0.9874321370595316,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,400,Transit,0.9375,0.25121474444199604,0.10910117728389447,0.035,0.00375,7,0,-1.4439252197839212,1.6300141677877895,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster1,4,Transit,1.0,-0.0,-0.0,0.0,0.0833333333333333,1,0,-1.531503769382831,1.2516571219302155,47.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,98,Transit,0.9795918367346939,0.11376925029391603,0.04940935761291764,0.0119047619047619,0.0068027210884353,5,0,-1.813195317867243,2.219647602716469,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster0,107,Transit,0.6261682242990654,0.7046670615810562,0.3060330164236316,0.0763239875389408,0.0124610591900311,5,0,-0.2540471491548094,-1.618681209236133,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube1_cluster0,8,Transit,1.0,-0.0,-0.0,0.0208333333333333,0.0416666666666666,3,0,-2.445128005822853,-0.720984639701703,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,964,Transit,0.8983402489626556,0.3491999323278774,0.1516556036909861,0.0383817427385892,0.0107192254495159,8,0,-0.1863391058758881,-0.967874602398363,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,2500,Transit,0.9252,0.2913612434657903,0.1265365802776626,0.0419999999999999,0.0154666666666666,8,0,-0.3874797936976493,-0.4541976909947161,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,1237,Transit,0.8666127728375101,0.4492672041027851,0.19511426764194154,0.0634599838318512,0.0185933710590137,10,0,-0.6323018476334287,0.0560013036349492,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,448,Transit,0.78125,0.6124316743722601,0.2659756967226417,0.0859374999999999,0.0070684523809523,10,0,-0.851696881158872,0.9675273984517436,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster1,4,Radial Velocity,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,0,0.6462859037667729,0.5067599861909997,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster0,4,Radial Velocity,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,0,0.1827733816135399,1.230764283619965,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster1,192,Transit,0.8958333333333334,0.3341427913871891,0.14511637046720563,0.0564236111111111,0.0017361111111111,5,0,-1.1532299603165976,1.477592712019157,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube25_cluster0,4,Transit,1.0,-0.0,-0.0,0.0,0.0,3,0,-1.3653212382578674,1.9967452672123385,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster0,29,Transit,0.5862068965517241,0.7969001455127587,0.34608933582408946,0.0919540229885057,0.0,3,0,0.452400523563203,-1.5807007236332131,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster0,540,Transit,0.8574074074074074,0.5020916972125201,0.2180556535088358,0.041358024691358,0.0043209876543209,7,0,0.7312306515589042,-0.944181722452308,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,905,Transit,0.8132596685082873,0.6170371777627168,0.26797584143150377,0.0662983425414364,0.0058931860036832,8,0,0.7240104957917944,-0.5689120310746032,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,411,Radial Velocity,0.5085158150851582,1.0625288527383825,0.46145041760727235,0.2307380373073803,0.0052716950527169,10,0,1.1732890922608394,0.2168629172464178,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster0,32,Transit,1.0,-0.0,-0.0,0.0989583333333333,0.0520833333333333,3,0,-2.3715231989651846,-0.1647567930181365,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster1,10,Transit,1.0,-0.0,-0.0,0.0166666666666666,0.0499999999999999,3,0,-2.4646300741695457,-0.6971013307498732,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster2,5,Transit,1.0,-0.0,-0.0,0.0,0.0,3,0,-2.170772274998935,-0.1173641329200725,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster3,5,Transit,1.0,-0.0,-0.0,0.0,0.0,3,0,-2.739184021695642,-0.0299670284504521,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,282,Radial Velocity,0.776595744680851,0.7672730308298069,0.33322244340256874,0.3439716312056737,0.00177304964539,9,0,1.5443800429888814,0.871983414435862,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster1,4,Transit,0.75,0.5623351446188083,0.2442190502882155,0.0833333333333333,0.0,3,0,0.2281718701439857,0.5257621095107703,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube31_cluster0,62,Radial Velocity,0.7580645161290323,0.6706621442810152,0.29126486848264743,0.379032258064516,0.0,5,0,1.5823351785756148,1.4145121070288535,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube34_cluster0,83,Transit,0.4939759036144578,0.9715258992388089,0.4219283370655093,0.2289156626506024,0.0040160642570281,3,0,2.055583584231454,-0.9403317991183672,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube35_cluster0,228,Microlensing,0.36403508771929827,1.2368403887859016,0.5371529558447896,0.2872807017543859,0.0080409356725146,7,0,2.393844361130418,-0.4249237834301895,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,527,Radial Velocity,0.6470588235294118,0.9084561084523853,0.394537474952173,0.3561037318153067,0.0034788108791903,8,0,2.5594043996844333,0.3722694250353069,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,417,Radial Velocity,0.7242206235011991,0.7451669815034985,0.32362190816347186,0.3760991207034372,0.0027977617905675,8,0,2.396790837243523,0.7953919952756323,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube38_cluster0,46,Radial Velocity,0.782608695652174,0.5942565490880964,0.25808234010382913,0.3659420289855072,0.0036231884057971,3,0,1.877745893538613,1.3999725370985014,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube38_cluster1,7,Radial Velocity,1.0,-0.0,-0.0,0.3333333333333333,0.0,1,0,2.798281574958267,1.4001786211625504,47.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,143,Transit,1.0,-0.0,-0.0,0.0221445221445221,0.0104895104895104,8,0,-2.4872547401667644,0.3341317508958875,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube44_cluster0,98,Radial Velocity,0.7857142857142857,0.7008965812854049,0.3043955176371053,0.3180272108843537,0.0017006802721088,5,0,3.7176773740921143,-0.1784930639812664,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,260,Radial Velocity,0.7384615384615385,0.7968691112225703,0.3460758578031109,0.3506410256410256,0.0019230769230769,8,0,3.666551586202241,0.2882780311830005,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube46_cluster0,101,Radial Velocity,0.5742574257425742,1.0919015234544438,0.474206806418019,0.3844884488448846,0.0016501650165016,5,0,3.4984617711488,0.6519698328095175,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,87,Transit,0.9770114942528736,0.12538677610657334,0.0544547849667233,0.0134099616858237,0.0019157088122605,4,0,-2.6442143563983285,0.7190612856560238,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube53_cluster0,14,Radial Velocity,0.9285714285714286,0.25731864054383163,0.11175206567903244,0.3333333333333333,0.0,3,0,4.680719760564967,-0.0039129639143686,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube54_cluster0,44,Radial Velocity,0.8409090909090909,0.590202484521994,0.25632168223349133,0.3371212121212121,0.0,5,0,4.711472127147787,0.2601438169922332,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube55_cluster0,11,Radial Velocity,0.45454545454545453,1.0361987848192837,0.45001541440186993,0.3636363636363636,0.0,3,0,4.6427176665495296,0.6438916971872911,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster0,10,Transit,1.0,-0.0,-0.0,0.0166666666666666,0.0,3,0,-2.2680550969389444,2.1501121507327103,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster1,6,Transit,1.0,-0.0,-0.0,0.0277777777777777,0.0277777777777777,1,0,-2.8532870563335084,1.2483890117267096,47.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube6_cluster0,17,Transit,0.9411764705882353,0.22371807606583377,0.09715952593740355,0.0196078431372549,0.0,3,0,-2.261692677449531,2.321790330168695,47.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster2,4,Transit,1.0,-0.0,-0.0,0.0,0.0,0,1,-3.339706653239759,1.3923994613665287,1.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster1,3,Transit,1.0,-0.0,-0.0,0.0,0.0,1,2,-0.8499693925272581,0.6128147605736771,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster1,3,Transit,1.0,-0.0,-0.0,0.0,0.0,1,2,-0.8499693925272581,0.6128147605736771,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster1,3,Radial Velocity,0.6666666666666666,0.6365141682948128,0.27643459094367495,0.0555555555555555,0.0,0,3,-0.6142735279195667,-2.1365466101740123,1.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster1,4,Radial Velocity,1.0,-0.0,-0.0,0.25,0.0,1,4,1.0459258768769577,-1.5766514799534206,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster1,4,Radial Velocity,1.0,-0.0,-0.0,0.25,0.0,1,4,1.0459258768769577,-1.5766514799534206,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster1,4,Radial Velocity,0.5,0.6931471805599453,0.30102999566398114,0.1666666666666666,0.0,0,5,0.8248326124997267,-0.3146956409320595,1.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube50_cluster0,5,Imaging,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,6,4.770320122453489,4.200953243089569,4.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube51_cluster0,5,Imaging,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,6,4.770320122453489,4.200953243089569,4.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube59_cluster0,5,Imaging,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,6,4.770320122453489,4.200953243089569,4.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube60_cluster0,5,Imaging,1.0,-0.0,-0.0,0.3333333333333333,0.0,3,6,4.770320122453489,4.200953243089569,4.0,False
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster0,10,Imaging,1.0,-0.0,-0.0,0.5,0.0,1,7,6.818286138784532,0.4143865956095902,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube62_cluster0,4,Imaging,1.0,-0.0,-0.0,0.5,0.0,1,7,6.781309733982759,0.4481487185207479,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster1,4,Imaging,1.0,-0.0,-0.0,0.5,0.0,1,8,7.8087732834072465,0.4718817377137893,2.0,True
joint_no_density_pca2_cubes10_overlap0p35,cube68_cluster0,4,Imaging,1.0,-0.0,-0.0,0.5,0.0,1,8,7.8087732834072465,0.4718817377137893,2.0,True
joint_pca2_cubes10_overlap0p35,cube11_cluster1,4,Transit,1.0,-0.0,-0.0,0.0,0.1428571428571428,1,0,-2.4600753247261204,-3.23495190324757,2.0,True
joint_pca2_cubes10_overlap0p35,cube1_cluster0,4,Transit,1.0,-0.0,-0.0,0.0,0.1428571428571428,1,0,-2.4600753247261204,-3.23495190324757,2.0,True
joint_pca2_cubes10_overlap0p35,cube11_cluster0,87,Transit,1.0,-0.0,-0.0,0.0016420361247947,0.1461412151067323,4,1,-1.5697944569955404,-2.711014181942564,40.0,False
joint_pca2_cubes10_overlap0p35,cube12_cluster0,416,Transit,0.9038461538461539,0.35447182655631115,0.15394515826357247,0.0315934065934065,0.1480082417582417,7,1,-1.402864604512484,-2.087246202548631,40.0,False
joint_pca2_cubes10_overlap0p35,cube13_cluster0,516,Transit,0.8953488372093024,0.37398989432980256,0.1624217473950135,0.0470653377630121,0.1461794019933555,7,1,-1.2241792347500988,-1.3229733826509746,40.0,False
joint_pca2_cubes10_overlap0p35,cube14_cluster0,941,Transit,0.9373007438894793,0.24896292445224663,0.10812322428810686,0.0422043418855321,0.1592530742371337,7,1,-1.2586060844019091,-0.0819077490604792,40.0,False
joint_pca2_cubes10_overlap0p35,cube15_cluster0,1445,Transit,0.9598615916955018,0.18437653539185772,0.08007371191312342,0.0324270884824518,0.158477508650519,9,1,-1.2959544694668943,0.5701921994814924,40.0,False
joint_pca2_cubes10_overlap0p35,cube16_cluster0,362,Transit,0.9337016574585635,0.2742111228020912,0.11908837750944315,0.0378847671665351,0.1574585635359116,6,1,-1.1652667740619629,1.108615151239726,40.0,False
joint_pca2_cubes10_overlap0p35,cube20_cluster0,25,Transit,1.0,-0.0,-0.0,0.0,0.1485714285714285,3,1,-1.2637138589556334,-2.72889268042026,40.0,False
joint_pca2_cubes10_overlap0p35,cube21_cluster0,260,Transit,0.7807692307692308,0.6143916586308242,0.26682690707075335,0.0653846153846153,0.1483516483516483,7,1,-0.9968150432398124,-1.9511311834161584,40.0,False
joint_pca2_cubes10_overlap0p35,cube22_cluster0,594,Transit,0.8013468013468014,0.5664647081623704,0.24601249694785338,0.0752765752765752,0.1445406445406445,8,1,-0.6615391952925032,-1.1928049227434687,40.0,False
joint_pca2_cubes10_overlap0p35,cube22_cluster1,7,Radial Velocity,0.7142857142857143,0.7963116401738131,0.3458337512028148,0.3061224489795918,0.1428571428571428,3,1,0.6619766087820399,-0.8934773322174216,40.0,False
joint_pca2_cubes10_overlap0p35,cube23_cluster0,1643,Transit,0.8831405964698722,0.38862669792601956,0.1687784304295522,0.0539083557951482,0.1564211807668898,9,1,-0.4224143284524655,-0.0655505879958915,40.0,False
joint_pca2_cubes10_overlap0p35,cube24_cluster0,2384,Transit,0.9286912751677853,0.28224169678519834,0.1225760114768224,0.0338566634707574,0.1554410354745925,8,1,-0.4042530418611875,0.5522756830442113,40.0,False
joint_pca2_cubes10_overlap0p35,cube25_cluster0,606,Transit,0.8877887788778878,0.3805885954886592,0.16528752689603352,0.033003300330033,0.1522866572371522,5,1,-0.4571499244077255,1.173772411327264,40.0,False
joint_pca2_cubes10_overlap0p35,cube29_cluster0,38,Radial Velocity,0.6578947368421053,0.9879824650658364,0.429075332795265,0.2894736842105263,0.1428571428571428,5,1,0.9697375371381762,-1.6464769500405725,40.0,False
joint_pca2_cubes10_overlap0p35,cube2_cluster0,11,Transit,0.9090909090909091,0.30463609734923813,0.13230177606731594,0.0259740259740259,0.1428571428571428,2,1,-2.248096445063463,-2.0735794612173475,40.0,False
joint_pca2_cubes10_overlap0p35,cube2_cluster1,5,Transit,1.0,-0.0,-0.0,0.0,0.1428571428571428,2,1,-2.1632562142008096,-2.462257372069468,40.0,False
joint_pca2_cubes10_overlap0p35,cube30_cluster0,352,Radial Velocity,0.6420454545454546,0.9538851942172449,0.4142670762177611,0.2321428571428571,0.1448863636363636,9,1,1.3453239735064737,-1.0662839486898432,40.0,False
joint_pca2_cubes10_overlap0p35,cube31_cluster0,797,Transit,0.5746549560853199,0.8954801111642947,0.3889020709327637,0.1292346298619824,0.1459042839218498,12,1,0.9944387811308284,-0.1749004259947146,40.0,False
joint_pca2_cubes10_overlap0p35,cube31_cluster1,5,Radial Velocity,1.0,-0.0,-0.0,0.2857142857142857,0.1428571428571428,1,1,1.58574204318329,0.2369730570344071,40.0,True
joint_pca2_cubes10_overlap0p35,cube32_cluster0,55,Radial Velocity,0.6,1.0913560633201442,0.4739699160915945,0.3064935064935064,0.1428571428571428,3,1,1.781508468271904,0.1678972288592716,40.0,False
joint_pca2_cubes10_overlap0p35,cube32_cluster1,806,Transit,0.8498759305210918,0.5208716086397567,0.22621166541231646,0.0418291386033321,0.1465792272243885,8,1,0.6461221202497275,0.5274892612791228,40.0,False
joint_pca2_cubes10_overlap0p35,cube32_cluster2,6,Radial Velocity,1.0,-0.0,-0.0,0.2857142857142856,0.1428571428571428,3,1,1.5698224175181608,0.2121750261827544,40.0,False
joint_pca2_cubes10_overlap0p35,cube33_cluster0,173,Transit,0.8034682080924855,0.6196906927025567,0.2691282483275241,0.0412881915772089,0.1445086705202312,5,1,0.6328671825574174,1.2123488147055266,40.0,False
joint_pca2_cubes10_overlap0p35,cube38_cluster0,21,Microlensing,0.5238095238095238,0.6920129648318738,0.30053741203199186,0.3605442176870748,0.1428571428571428,4,1,2.027126852639444,-1.5845421788723255,40.0,False
joint_pca2_cubes10_overlap0p35,cube39_cluster0,384,Radial Velocity,0.6640625,0.778602073952749,0.3381425843161065,0.316220238095238,0.1450892857142857,7,1,2.356663381700582,-1.0046696598490528,40.0,False
joint_pca2_cubes10_overlap0p35,cube40_cluster0,588,Radial Velocity,0.6462585034013606,0.9707164747502623,0.42157680847661616,0.2939747327502429,0.1438289601554907,11,1,2.4612739626862097,-0.3686688609384454,40.0,False
joint_pca2_cubes10_overlap0p35,cube41_cluster0,170,Radial Velocity,0.7176470588235294,0.9940148024107511,0.43169514361714034,0.2789915966386554,0.1453781512605041,6,1,2.6818485362749573,0.2767613138384311,40.0,False
joint_pca2_cubes10_overlap0p35,cube41_cluster1,98,Microlensing,0.46938775510204084,1.0182810038693386,0.44223382100735753,0.2244897959183673,0.1443148688046647,6,1,2.078216098842173,0.5355499185373358,40.0,False
joint_pca2_cubes10_overlap0p35,cube42_cluster0,21,Microlensing,0.6190476190476191,0.8787513508906517,0.3816368626568382,0.2789115646258503,0.1428571428571428,3,1,2.2061390277888853,1.1693917284932862,40.0,False
